,y_test,xgb_y_pred,y_test
3452,1.8,2.218217134,1.8
3453,3.2,4.545718193,3.2
3454,19,18.94601059,19
3455,34,34.07867813,34
3456,20,19.72022057,20
3457,12.98,13.42691612,12.98
3458,22.58,22.37468147,22.58
3459,16.88,15.09508514,16.88
3460,7.28,7.428356647,7.28
3461,22,20.39637566,22
3462,24,24.01665878,24
3463,3,2.887111187,3
3464,3.88,6.28462553,3.88
3465,6.5,3.280956745,6.5
3466,10.5,11.02553177,10.5
3467,17.5,16.06156158,17.5
3468,3,2.94017005,3
3469,16,15.90929413,16
3470,17,16.67962837,17
3471,4.2,4.479907036,4.2
3472,10,9.84368515,10
3473,12,12.00034142,12
3474,14.98,13.85737324,14.98
3475,19,18.82382202,19
3476,6.6,4.44115448,6.6
3477,5,5.145746708,5
3478,10.5,12.49847507,10.5
3479,8.5,17.82391548,8.5
3480,15,14.97889614,15
3481,22,21.15742683,22
3482,26.5,24.60811424,26.5
3483,17,17.08489609,17
3484,18,20.61078262,18
3485,21.5,22.38268852,21.5
3486,3,2.949849367,3
3487,26,25.86669731,26
3488,21.5,18.75357819,21.5
3489,9.98,12.21654987,9.98
3490,15.85,13.91364098,15.85
3491,5.38,5.702143192,5.38
3492,22,21.99989128,22
3493,11.5,11.45997429,11.5
3494,6.2,6.922863007,6.2
3495,10,9.897603035,10
3496,27.8,25.72129822,27.8
3497,11.5,12.35379887,11.5
3498,17,17.00723648,17
3499,7.28,6.936563969,7.28
3500,1.9,3.962695599,1.9
3501,17,16.98341942,17
3502,8.2,7.252296448,8.2
3503,25,24.87808609,25
3504,19.88,18.48784637,19.88
3505,34.5,27.98004532,34.5
3506,17,15.89083099,17
3507,9.2,9.446557045,9.2
3508,1.8,3.115703583,1.8
3509,14.48,13.14363384,14.48
3510,9.2,9.602555275,9.2
3511,17,18.69122124,17
3512,6.8,6.906193256,6.8
3513,21,21.3039608,21
3514,28,27.94840813,28
3515,27.88,26.93078423,27.88
3516,10,9.88035965,10
3517,5.58,5.793015957,5.58
3518,22,21.4672451,22
3519,6.6,6.509934425,6.6
3520,11,10.70898819,11
3521,8,8.210588455,8
3522,23.5,20.03289413,23.5
3523,6,6.875391006,6
3524,7.28,6.547250271,7.28
3525,38,32.53472137,38
3526,9.09,9.242795944,9.09
3527,26,26.08762741,26
3528,17.8,16.97608566,17.8
3529,7.48,7.003577232,7.48
3530,21,19.64355469,21
3531,20,19.94754219,20
3532,7.88,8.25713253,7.88
3533,12.8,10.76608753,12.8
3534,11,11.04364967,11
3535,6.5,6.129715919,6.5
3536,10.2,20.22188759,10.2
3537,20.8,22.04210854,20.8
3538,25,24.96387291,25
3539,22,21.92238426,22
3540,16.5,18.97345352,16.5
3541,4.6,2.296026468,4.6
3542,16,16.02337646,16
3543,12.3,10.88213444,12.3
3544,26,25.77142334,26
3545,4.8,6.413929462,4.8
3546,23,24.23833084,23
3547,25.5,18.27309227,25.5
3548,3.98,7.468392372,3.98
3549,11,11.04440498,11
3550,9,9.078259468,9
3551,20.5,20.91401291,20.5
3552,16.48,14.95939922,16.48
3553,15,15.07736111,15
3554,19,19.49170494,19
3555,23,22.93351173,23
3556,16.58,19.24086761,16.58
3557,4.8,5.24250412,4.8
3558,25,22.97437859,25
3559,6.98,6.972510338,6.98
3560,15.98,13.93231678,15.98
3561,3.5,9.432405472,3.5
3562,11.2,9.933159828,11.2
3563,20.88,23.43575859,20.88
3564,20.18,19.39589691,20.18
3565,21,21.01973534,21
3566,22,22.11493683,22
3567,5,5.060353279,5
3568,17.6,14.1725235,17.6
3569,14,13.80522251,14
3570,19.5,17.77562523,19.5
3571,12,10.92947483,12
3572,24,24.01092529,24
3573,12.68,13.14459419,12.68
3574,1.98,2.484591961,1.98
3575,23,23.43265343,23
3576,3.58,5.497373581,3.58
3577,7.28,7.203597546,7.28
3578,10.4,11.82731342,10.4
3579,11,11.13366222,11
3580,8,8.075633049,8
3581,19.3,19.75979996,19.3
3582,15,16.93414497,15
3583,21,20.97590637,21
3584,4,4.378499031,4
3585,7.5,6.011131287,7.5
3586,16.8,14.34537125,16.8
3587,12.88,12.13886452,12.88
3588,10.3,10.02673912,10.3
3589,8,8.466207504,8
3590,9.98,8.806628227,9.98
3591,18.5,16.78933525,18.5
3592,25,25.01934242,25
3593,25.5,23.73163605,25.5
3594,11.18,11.79269409,11.18
3595,35,21.93296623,35
3596,12.5,13.46016979,12.5
3597,22,21.9292469,22
3598,2.6,2.651205063,2.6
3599,17.6,17.83432388,17.6
3600,4,5.631106377,4
3601,17,17.04603577,17
3602,17,16.98933029,17
3603,8.18,9.163681984,8.18
3604,16,17.46147156,16
3605,9.1,9.881000519,9.1
3606,17,17.24288559,17
3607,24,23.83642769,24
3608,20,19.96035576,20
3609,10,9.859889984,10
3610,17.9,21.46971893,17.9
3611,16.5,18.27254677,16.5
3612,17.88,18.083498,17.88
3613,26,25.69520378,26
3614,23,22.90875435,23
3615,36,35.92456055,36
3616,5.2,5.135410309,5.2
3617,6.4,5.403867722,6.4
3618,12.5,12.25895405,12.5
3619,18,17.94665527,18
3620,24.38,23.78474998,24.38
3621,26,26.04511452,26
3622,16,15.94892979,16
3623,15.58,17.69379425,15.58
3624,16.5,15.91449356,16.5
3625,20,19.68673515,20
3626,25.2,24.22684479,25.2
3627,6.5,5.989526749,6.5
3628,37.5,32.60110092,37.5
3629,11.28,11.39743519,11.28
3630,28.5,26.50999832,28.5
3631,7.55,13.32426643,7.55
3632,23.6,23.49303055,23.6
3633,16.8,23.400383,16.8
3634,5.8,4.929960728,5.8
3635,4.8,6.224619865,4.8
3636,5.78,4.605649471,5.78
3637,7.38,7.174355984,7.38
3638,3.2,3.557157993,3.2
3639,17.68,19.31715965,17.68
3640,17,17.15348053,17
3641,35,29.62826538,35
3642,8,9.274803162,8
3643,8.4,11.43630886,8.4
3644,28,27.95878983,28
3645,26.5,28.33017921,26.5
3646,17.08,14.82629681,17.08
3647,7.5,9.747961044,7.5
3648,24,20.02207947,24
3649,18,17.93616676,18
3650,5,5.052371979,5
3651,15.2,9.933713913,15.2
3652,6.5,5.036937237,6.5
3653,15.58,17.51543617,15.58
3654,10.5,13.56279278,10.5
3655,16.5,18.4991188,16.5
3656,19.5,16.73584747,19.5
3657,26,24.84142494,26
3658,5,4.454235554,5
3659,14.25,17.51190948,14.25
3660,2.66,5.62098074,2.66
3661,4.8,4.86686182,4.8
3662,8.9,8.249312401,8.9
3663,11.6,11.08679867,11.6
3664,12.9,14.0083847,12.9
3665,21.5,24.60651398,21.5
3666,27,22.9107933,27
3667,23,23.66249466,23
3668,18.2,17.04272461,18.2
3669,18,17.98781586,18
3670,27.8,25.56697273,27.8
3671,15,7.802362442,15
3672,17.5,15.96915054,17.5
3673,8,7.973602772,8
3674,9.6,10.27620506,9.6
3675,7.5,7.197177887,7.5
3676,8.5,8.815958023,8.5
3677,4,5.375487804,4
3678,20,20.24698639,20
3679,11.38,11.09208584,11.38
3680,19.88,25.58695793,19.88
3681,19.8,19.7407093,19.8
3682,15.8,13.98151684,15.8
3683,12.2,15.69886398,12.2
3684,21.8,22.31628418,21.8
3685,18.5,16.75094986,18.5
3686,17.58,14.92961407,17.58
3687,24,23.9873848,24
3688,23,23.06650734,23
3689,11.8,8.737960815,11.8
3690,10.8,13.99319172,10.8
3691,21,20.96536255,21
3692,21,21.40746307,21
3693,9.3,10.24551678,9.3
3694,18,18.19249535,18
3695,17.99,17.06708717,17.99
3696,23,23.06352425,23
3697,9,8.885922432,9
3698,4.75,5.986130714,4.75
3699,17,19.98854446,17
3700,14,12.9420805,14
3701,38,32.90649414,38
3702,20,20.01102066,20
3703,5.3,7.07317543,5.3
3704,4.38,4.241717339,4.38
3705,10.3,12.51338482,10.3
3706,2.3,2.090236664,2.3
3707,7.5,8.0296278,7.5
3708,20.98,19.00638008,20.98
3709,1.65,1.28597939,1.65
3710,9.98,7.978884697,9.98
3711,9.99,9.134227753,9.99
3712,7.8,10.3800106,7.8
3713,10.28,10.53410339,10.28
3714,35,29.13823891,35
3715,23,22.72484589,23
3716,28.8,29.35700798,28.8
3717,21,20.93567467,21
3718,11.68,14.47492886,11.68
3719,6.2,7.795207977,6.2
3720,26.5,23.66379166,26.5
3721,20.5,20.37387657,20.5
3722,12,11.56872463,12
3723,25,24.8692112,25
3724,12.5,10.51015091,12.5
3725,21.18,24.18756104,21.18
3726,29,27.44060898,29
3727,10,10.2142868,10
3728,28,28.02961159,28
3729,17,17.14571953,17
3730,3.1,3.224603653,3.1
3731,14,14.50854588,14
3732,34,33.84790039,34
3733,7.88,11.44026566,7.88
3734,11,10.93789482,11
3735,3.68,3.308258295,3.68
3736,20.8,19.98223877,20.8
3737,10,10.13755035,10
3738,15,13.73306751,15
3739,18,18.13052559,18
3740,25,24.87808609,25
3741,2.5,2.402223587,2.5
3742,24,21.97201538,24
3743,2.46,2.318736076,2.46
3744,6.8,7.575691223,6.8
3745,4.2,4.454107761,4.2
3746,6,5.957964897,6
3747,38,37.73209381,38
3748,18,19.40419579,18
3749,17,17.07144356,17
3750,19,19.22835159,19
3751,1.68,3.503436327,1.68
3752,27,26.9393177,27
3753,10,9.602851868,10
3754,9.68,9.512844086,9.68
3755,19,23.92938805,19
3756,38.9,35.34321213,38.9
3757,15.98,14.70597553,15.98
3758,10.3,11.74327278,10.3
3759,9,9.05107975,9
3760,36,35.60334778,36
3761,12.5,13.33101749,12.5
3762,15.2,15.27588081,15.2
3763,20,19.51825523,20
3764,8.58,10.37481308,8.58
3765,24.98,21.28266716,24.98
3766,29,25.54431343,29
3767,21,21.03103447,21
3768,26,22.44348145,26
3769,23.38,26.01350021,23.38
3770,12,7.034362316,12
3771,3.5,3.185469389,3.5
3772,3,8.084407806,3
3773,14.8,13.75426388,14.8
3774,26.6,27.43092155,26.6
3775,37.5,32.42440414,37.5
3776,23.3,21.30278587,23.3
3777,26,26.14531517,26
3778,17.2,16.71095467,17.2
3779,28,28.03488731,28
3780,8.8,8.863913536,8.8
3781,14.93,10.69994259,14.93
3782,15.3,16.2895813,15.3
3783,11.5,10.69189072,11.5
3784,15.68,17.28463173,15.68
3785,19,19.30882072,19
3786,7.5,9.31390667,7.5
3787,5.5,6.111282349,5.5
3788,3.98,4.331159115,3.98
3789,2.5,3.846162558,2.5
3790,24.88,25.48596573,24.88
3791,8.5,11.31684494,8.5
3792,23,22.91504669,23
3793,16,15.96733284,16
3794,15.6,16.8260498,15.6
3795,21,20.83586693,21
3796,19.5,19.42260361,19.5
3797,14.98,14.56058216,14.98
3798,5.5,7.261380196,5.5
3799,6,6.035390377,6
3800,16,16.01161003,16
3801,25,19.83854866,25
3802,17.2,16.48690033,17.2
3803,14,12.15287113,14
3804,21.8,21.41212654,21.8
3805,6.5,7.631654263,6.5
3806,20,14.51820946,20
3807,23,22.89714622,23
3808,5.35,5.035389423,5.35
3809,35,20.6326828,35
3810,3.9,7.594958305,3.9
3811,3.5,3.762661934,3.5
3812,11.66,10.95517921,11.66
3813,13,14.44750786,13
3814,10,10.10842705,10
3815,28.66,23.377285,28.66
3816,2.8,1.87356174,2.8
3817,7,6.98131609,7
3818,9.68,11.34427738,9.68
3819,18,17.89577675,18
3820,18.2,21.69171906,18.2
3821,9.5,11.66159916,9.5
3822,8.2,6.932984829,8.2
3823,25,24.99098587,25
3824,27.68,23.2490406,27.68
3825,12,9.245580673,12
3826,17.58,18.95580673,17.58
3827,24.8,23.52968407,24.8
3828,17.5,17.46624756,17.5
3829,20,20.31457138,20
3830,3.88,4.544666767,3.88
3831,24,24.1466732,24
3832,18.6,21.98347092,18.6
3833,9,8.992549896,9
3834,5.5,4.271445274,5.5
3835,1.9,1.872581959,1.9
3836,3.8,5.834341526,3.8
3837,12.5,13.63208199,12.5
3838,23,22.77716255,23
3839,4.4,4.638637066,4.4
3840,4.3,4.704507828,4.3
3841,15,14.93691158,15
3842,6.75,6.8658638,6.75
3843,3.5,5.56968689,3.5
3844,5.18,6.271484852,5.18
3845,16,15.85582924,16
3846,5.9,7.141923428,5.9
3847,4.98,5.762126923,4.98
3848,9.5,7.631999016,9.5
3849,11.3,14.7418251,11.3
3850,26.8,26.39437675,26.8
3851,9.18,8.663057327,9.18
3852,3.8,5.804051399,3.8
3853,4.75,3.852453232,4.75
3854,22.2,22.48926544,22.2
3855,12,11.62984848,12
3856,20,19.88916206,20
3857,18,16.00014114,18
3858,3.68,4.717511654,3.68
3859,27.3,21.79613876,27.3
3860,33.8,33.07280731,33.8
3861,17.98,16.11664391,17.98
3862,10.5,10.18715191,10.5
3863,8,10.13595104,8
3864,12.2,15.28346443,12.2
3865,10.4,9.74677372,10.4
3866,24,26.70687103,24
3867,14.99,11.93416595,14.99
3868,5,4.962195396,5
3869,18,18.0253315,18
3870,3.88,6.180515766,3.88
3871,21.2,19.96416855,21.2
3872,18.5,19.29659843,18.5
3873,6.98,7.659337997,6.98
3874,28,18.30794144,28
3875,15,15.11424065,15
3876,15,14.98921013,15
3877,6,5.893793106,6
3878,17.5,19.05847168,17.5
3879,24,22.51458168,24
3880,8,8.060710907,8
3881,24.5,21.75720406,24.5
3882,4.8,5.950856209,4.8
3883,20,19.97309494,20
3884,17.5,20.29045105,17.5
3885,17.58,17.85383224,17.58
3886,23.5,25.49740601,23.5
3887,11,11.17051888,11
3888,29,26.32241058,29
3889,2,2.489552736,2
3890,15,9.980879784,15
3891,20,18.10738945,20
3892,8.6,10.12680244,8.6
3893,8.6,11.52350521,8.6
3894,10.25,11.66170788,10.25
3895,14.5,13.40752029,14.5
3896,10.88,8.94344902,10.88
3897,8,17.46120644,8
3898,17.5,18.47338676,17.5
3899,6.55,7.119303703,6.55
3900,11,10.97267723,11
3901,19,19.27153015,19
3902,5.8,7.820140362,5.8
3903,4.3,3.789842129,4.3
3904,4.49,6.776565075,4.49
3905,7.9,7.518310547,7.9
3906,16.9,18.77947044,16.9
3907,38,36.47323227,38
3908,26,26.10502434,26
3909,21,20.7190609,21
3910,21.3,19.03642273,21.3
3911,12.8,12.59514999,12.8
3912,15,14.99952507,15
3913,3.98,4.850577354,3.98
3914,10.2,12.54908943,10.2
3915,19,20.36003876,19
3916,6,6.083033562,6
3917,7.48,8.217790604,7.48
3918,8.2,8.750557899,8.2
3919,25,24.99281502,25
3920,25,25.07652283,25
3921,1.98,2.913701773,1.98
3922,15.8,12.61486053,15.8
3923,11,10.88748455,11
3924,21.3,18.04627419,21.3
3925,27.88,26.55808258,27.88
3926,15,12.83053207,15
3927,2.68,3.612425804,2.68
3928,9.99,12.57995319,9.99
3929,17,17.01885223,17
3930,20,19.54184341,20
3931,19,18.86719322,19
3932,25,25.13693047,25
3933,4.5,4.647891045,4.5
3934,18,16.6097393,18
3935,3.88,5.116817474,3.88
3936,16.49,16.9787693,16.49
3937,9.98,15.82513332,9.98
3938,20,20.17303658,20
3939,34,33.88742828,34
3940,6.08,4.566935539,6.08
3941,21.8,19.53046036,21.8
3942,24,24.34461212,24
3943,14,14.1960144,14
3944,10,9.937049866,10
3945,22.68,22.29529953,22.68
3946,18,18.00377464,18
3947,17.2,17.27487946,17.2
3948,6.98,6.975522995,6.98
3949,10,9.871845245,10
3950,4.3,5.99075222,4.3
3951,18,17.75301361,18
3952,15.3,15.44861031,15.3
3953,2.2,2.508203268,2.2
3954,23.18,23.0042572,23.18
3955,20.88,19.0106144,20.88
3956,34.6,31.27710152,34.6
3957,6.8,6.83425808,6.8
3958,13,9.980978012,13
3959,23.98,25.34194946,23.98
3960,16.5,17.89263916,16.5
3961,4.18,5.021102428,4.18
3962,11,10.83733845,11
3963,5,11.85878563,5
3964,6.98,8.290805817,6.98
3965,8.88,8.332487106,8.88
3966,6.89,10.2612524,6.89
3967,10,10.08706951,10
3968,36.99,35.82700348,36.99
3969,21,19.94108009,21
3970,20,20.04370308,20
3971,3,2.933054924,3
3972,22,22.08716202,22
3973,17,17.04587746,17
3974,18.5,17.50775719,18.5
3975,6.78,6.296076775,6.78
3976,23,23.0315361,23
3977,4.98,5.899977207,4.98
3978,12.8,11.97190285,12.8
3979,3.6,3.255950212,3.6
3980,21.5,27.53667259,21.5
3981,20,19.72229767,20
3982,26,22.46502876,26
3983,22,21.99158859,22
3984,12,12.1981411,12
3985,16.5,14.9778223,16.5
3986,11,10.83854103,11
3987,12.38,15.55506516,12.38
3988,22,20.18465233,22
3989,10.5,6.878196716,10.5
3990,10,9.783650398,10
3991,9.98,11.29763412,9.98
3992,15,15.24079323,15
3993,7,7.05638504,7
3994,7.48,6.244904041,7.48
3995,9.9,8.510222435,9.9
3996,19.6,22.59318542,19.6
3997,8.2,8.038946152,8.2
3998,4.98,5.645000935,4.98
3999,12.68,11.53010082,12.68
4000,23.38,24.60803604,23.38
4001,11,11.05052567,11
4002,11,11.02377987,11
4003,3.8,3.310022831,3.8
4004,16,15.88357449,16
4005,13,15.44554901,13
4006,39.88,36.56055832,39.88
4007,36,35.5337944,36
4008,8,7.609020233,8
4009,15.5,15.99652481,15.5
4010,23.58,26.62513733,23.58
4011,4,4.033410549,4
4012,3,3.96639657,3
4013,10,9.331935883,10
4014,16.3,15.48240757,16.3
4015,23.5,25.50815201,23.5
4016,5.5,4.805865765,5.5
4017,3.5,3.628373623,3.5
4018,2,2.372653484,2
4019,23,22.77005005,23
4020,17.88,16.46229362,17.88
4021,28,27.83836174,28
4022,3.5,3.813548326,3.5
4023,22,20.12115097,22
4024,6,4.88064146,6
4025,17.58,15.20015812,17.58
4026,12,11.76937866,12
4027,19,19.05467033,19
4028,9,8.967530251,9
4029,8.5,7.671126366,8.5
4030,6,7.431658268,6
4031,1.55,1.327510595,1.55
4032,8.2,9.634130478,8.2
4033,5.5,6.195448399,5.5
4034,20.8,20.18875122,20.8
4035,14,12.00544548,14
4036,18,17.5131073,18
4037,18.6,18.29936409,18.6
4038,5,5.856703281,5
4039,18,17.96941948,18
4040,15.98,19.74462318,15.98
4041,25.8,18.27340508,25.8
4042,7.58,7.977620602,7.58
4043,12,12.02793598,12
4044,4.6,8.017139435,4.6
4045,11,11.26616383,11
4046,19,18.93219566,19
4047,11.5,13.32225323,11.5
4048,3,3.425896883,3
4049,20,19.92208099,20
4050,5,5.073373318,5
4051,16,19.49090385,16
4052,2.8,3.411257505,2.8
4053,24,24.17206192,24
4054,16.5,22.05922699,16.5
4055,2,2.518925667,2
4056,15.38,17.14893913,15.38
4057,15,14.88650227,15
4058,8.38,7.863732338,8.38
4059,8,7.948102951,8
4060,24,25.39265442,24
4061,3.5,2.376511335,3.5
4062,4,3.213598728,4
4063,13,12.16735554,13
4064,18.8,20.50034714,18.8
4065,2.7,3.040492058,2.7
4066,5.68,7.940948486,5.68
4067,16,16.09479141,16
4068,11.5,14.10269737,11.5
4069,16.5,16.37211037,16.5
4070,5.18,5.173501492,5.18
4071,26,25.96002197,26
4072,23.5,22.13704681,23.5
4073,10.9,17.06698418,10.9
4074,11.58,13.36374187,11.58
4075,8,13.74494457,8
4076,7.98,6.832382202,7.98
4077,2.48,2.272314548,2.48
4078,6.98,6.675093651,6.98
4079,25,27.2629261,25
4080,34,28.0331955,34
4081,12,11.92921543,12
4082,8.8,9.951059341,8.8
4083,12.88,14.02694607,12.88
4084,16.88,13.61319637,16.88
4085,20,20.25315857,20
4086,8,7.709840298,8
4087,1.66,2.021243095,1.66
4088,14.5,15.71005535,14.5
4089,9,11.23447227,9
4090,10,18.26481247,10
4091,9.68,9.75632,9.68
4092,19.5,17.70489883,19.5
4093,12.6,15.78266907,12.6
4094,16.2,19.12438393,16.2
4095,9,7.127943039,9
4096,20.88,21.95458984,20.88
4097,7,6.938315392,7
4098,3.5,3.65808177,3.5
4099,25,25.36785316,25
4100,16,16.03395844,16
4101,21,17.35672569,21
4102,1.3,1.990120292,1.3
4103,4.8,5.093685627,4.8
4104,15.28,14.14250851,15.28
4105,7.8,6.511699677,7.8
4106,7.5,6.831837654,7.5
4107,12.88,12.74458218,12.88
4108,10.4,9.291801453,10.4
4109,17,17.04375267,17
4110,6.08,7.715116978,6.08
4111,18,21.23688316,18
4112,18,17.90579414,18
4113,8,6.891836166,8
4114,12,12.08617973,12
4115,3,3.762855768,3
4116,16.78,14.80069256,16.78
4117,4,4.061226845,4
4118,21,20.81289482,21
4119,15,16.31337547,15
4120,24.88,19.69902039,24.88
4121,12,12.03937149,12
4122,18,17.33937263,18
4123,14.38,12.59726429,14.38
4124,2.7,2.81838727,2.7
4125,7,6.847136021,7
4126,15.5,13.64421749,15.5
4127,26,25.82114983,26
4128,18,18.06741333,18
4129,18.5,20.10254288,18.5
4130,12,11.87525463,12
4131,15,15.13323021,15
4132,34,34.09328842,34
4133,37.88,34.67092133,37.88
4134,12,12.04470825,12
4135,22.8,19.91467094,22.8
4136,4,4.032146931,4
4137,22,22.14434052,22
4138,5,5.130083561,5
4139,6.2,5.94333601,6.2
4140,9.5,10.68762684,9.5
4141,14.5,10.77061749,14.5
4142,12.5,12.57180214,12.5
4143,17,16.94233513,17
4144,11.28,11.77833748,11.28
4145,20.5,21.33527756,20.5
4146,3.8,3.298642874,3.8
4147,9.4,9.438425064,9.4
4148,9.5,11.47045326,9.5
4149,32.88,25.42893982,32.88
4150,14.6,12.22123432,14.6
4151,12.3,10.98420811,12.3
4152,12.98,13.43797016,12.98
4153,10.4,11.04725266,10.4
4154,24,24.28910637,24
4155,5,4.892211437,5
4156,24,23.98553848,24
4157,8.58,8.247304916,8.58
4158,38,37.83230591,38
4159,25.08,22.95381737,25.08
4160,20.8,26.64637756,20.8
4161,23,22.86501312,23
4162,15.9,16.92776299,15.9
4163,2,3.337826967,2
4164,25.5,27.43196297,25.5
4165,19.68,22.06330681,19.68
4166,27.3,25.23137474,27.3
4167,19.5,19.7938652,19.5
4168,22,20.12115097,22
4169,14.3,16.06268501,14.3
4170,3.98,7.260770798,3.98
4171,39.98,35.5386734,39.98
4172,24.5,20.32976913,24.5
4173,11.38,12.28763103,11.38
4174,1.4,1.677580595,1.4
4175,14,15.91734505,14
4176,34.5,34.10432816,34.5
4177,34,34.13251877,34
4178,22,21.95810509,22
4179,25.5,22.13890266,25.5
4180,10.5,18.47066879,10.5
4181,19.18,17.28373528,19.18
4182,15.98,14.39171791,15.98
4183,29,25.56741142,29
4184,3,4.265915394,3
4185,9.8,7.881638527,9.8
4186,2.38,4.082372665,2.38
4187,22.5,22.71356392,22.5
4188,12.5,20.9100914,12.5
4189,28.8,25.45369339,28.8
4190,18,18.42909622,18
4191,4.28,5.714339733,4.28
4192,2.88,2.201933622,2.88
4193,26,26.12553787,26
4194,15,14.97072887,15
4195,11,10.95352364,11
4196,9,8.118679047,9
4197,17.88,22.65592003,17.88
4198,22,22.08424759,22
4199,12.3,12.27989006,12.3
4200,18.5,20.71537018,18.5
4201,28,26.63969421,28
4202,2.5,1.973986745,2.5
4203,12.2,15.89822483,12.2
4204,12.28,19.84602547,12.28
4205,38.8,34.76124191,38.8
4206,21.9,21.42585945,21.9
4207,8.5,7.863420486,8.5
4208,12.67,11.60758781,12.67
4209,21,21.40737534,21
4210,26,25.56155777,26
4211,28.5,29.23226357,28.5
4212,16,16.10126495,16
4213,7.28,9.396547318,7.28
4214,21.8,32.22530365,21.8
4215,14,14.10545063,14
4216,9.9,16.51004791,9.9
4217,12,10.58381748,12
4218,9.18,9.339193344,9.18
4219,33.3,29.26943779,33.3
4220,20,24.64453697,20
4221,8.58,8.86315155,8.58
4222,19.8,17.87810326,19.8
4223,1.8,1.994609237,1.8
4224,16.5,14.85404968,16.5
4225,28,27.82209396,28
4226,10.88,12.19441509,10.88
4227,11.2,9.519258499,11.2
4228,12,11.92156124,12
4229,9.48,8.320552826,9.48
4230,14.98,15.21962452,14.98
4231,9.98,10.12497425,9.98
4232,19,19.01359749,19
4233,6.5,8.013902664,6.5
4234,11,10.83905983,11
4235,1.5,2.095385313,1.5
4236,15,14.89857769,15
4237,15.6,13.43230724,15.6
4238,15,15.02863216,15
4239,9.38,9.10192585,9.38
4240,9,15.1922493,9
4241,20,20.03767395,20
4242,8,8.031653404,8
4243,16.98,19.7273941,16.98
4244,33,32.26856232,33
4245,7.68,8.175410271,7.68
4246,24.8,23.05277252,24.8
4247,11,10.95599747,11
4248,18,18.04859161,18
4249,9,8.89867115,9
4250,19,19.22684669,19
4251,4.1,7.332464218,4.1
4252,16.5,14.90818977,16.5
4253,7.8,10.3467865,7.8
4254,28.5,33.32612991,28.5
4255,6,5.880058289,6
4256,7.4,6.747363091,7.4
4257,16,16.05458832,16
4258,15.3,14.90293503,15.3
4259,12.8,11.20281696,12.8
4260,7.68,7.904281139,7.68
4261,10,8.951825142,10
4262,15,15.01468849,15
4263,11.58,14.0544529,11.58
4264,28,27.99191093,28
4265,4.68,4.539736271,4.68
4266,22.9,24.56921577,22.9
4267,3.5,2.672514677,3.5
4268,33.58,35.28421783,33.58
4269,3.5,3.593873501,3.5
4270,8,7.974869728,8
4271,26,25.72385216,26
4272,3,3.177219868,3
4273,2,2.06045866,2
4274,25,25.07200623,25
4275,22,22.06445694,22
4276,13,15.05333042,13
4277,8.5,9.994273186,8.5
4278,10,10.08824062,10
4279,24.88,23.67762184,24.88
4280,38,29.85818672,38
4281,15.5,15.70479393,15.5
4282,8,8.034742355,8
4283,1.6,3.896150112,1.6
4284,12,12.09174347,12
4285,12,11.83435631,12
4286,5.5,4.785993576,5.5
4287,12,12.01860332,12
4288,19,18.22589684,19
4289,8.98,9.822875023,8.98
4290,26.32,28.70751381,26.32
4291,11,10.9957962,11
4292,5,5.180417538,5
4293,2.7,3.396566391,2.7
4294,10.98,8.190527916,10.98
4295,22,21.96375275,22
4296,15,15.18314075,15
4297,21.9,18.79926109,21.9
4298,20,18.66220284,20
4299,6.98,7.634980202,6.98
4300,12.6,10.46658707,12.6
4301,13,10.1297493,13
4302,24,24.01984024,24
4303,17.5,17.73271751,17.5
4304,15.8,17.34105682,15.8
4305,27,26.95626068,27
4306,16.6,18.21706581,16.6
4307,15.6,17.88204956,15.6
4308,24,24.39227676,24
4309,8.58,8.319843292,8.58
4310,36.5,36.56658936,36.5
4311,20,21.38825989,20
4312,14.3,16.07327461,14.3
4313,24.8,27.11436272,24.8
4314,18,15.68235588,18
4315,20,20.01016617,20
4316,8.8,8.963827133,8.8
4317,7.3,8.014499664,7.3
4318,7.99,8.008805275,7.99
4319,8,7.937349796,8
4320,6.31,7.442575455,6.31
4321,19.8,19.39776611,19.8
4322,25,25.16745567,25
4323,18.5,17.75445938,18.5
4324,15,15.04137135,15
4325,15.4,9.683034897,15.4
4326,23.5,19.62182045,23.5
4327,26,20.20627975,26
4328,16,17.44371223,16
4329,14,14.99422455,14
4330,8.2,7.142925739,8.2
4331,19,21.8330555,19
4332,24.8,19.9048214,24.8
4333,18.38,19.16791916,18.38
4334,5.5,5.215000629,5.5
4335,32.38,27.03716087,32.38
4336,21,20.84869385,21
4337,20,19.68973351,20
4338,1.28,1.744969368,1.28
4339,21,20.42387199,21
4340,6.2,4.360219002,6.2
4341,21,19.16144562,21
4342,28.95,27.64671898,28.95
