,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
331,1.8,1,5.41,14.75,85,1,0,0,0,0,60,0,0,1,0,3,0
332,2.8,1,10.63,10.69,94,1,0,1,1,0,3,1,1,1,0,3,0
333,1.8,0,9.75,18.94,143,1,0,1,0,0,60,1,0,1,0,3,5
334,2.8,1,11.45,13.02,138,1,0,1,1,0,60,0,0,1,0,3,0
335,1.5,0,6.86,4.93,88,0,0,1,0,0,30,1,0,1,0,3,1
336,2.0,0,3.86,7.0,63,2,0,0,0,0,60,1,0,1,0,3,1
337,1.8,0,10.83,16.45,129,1,1,1,0,0,60,1,0,1,0,3,0
338,2.6,1,12.18,18.69,159,1,1,1,1,4,60,1,0,0,0,3,4
339,2.28,1,11.93,8.88,113,1,0,1,1,1,15,1,1,0,0,2,2
340,3.0,0,10.09,6.33,83,0,0,1,0,0,3,1,0,1,0,1,6
341,2.2,0,9.05,7.0,74,0,0,0,0,0,120,0,0,1,0,2,5
342,1.8,0,12.6,7.49,134,1,0,1,0,0,60,1,1,1,0,3,4
343,2.2,1,8.01,4.44,90,1,0,0,0,1,60,1,0,0,0,2,3
344,1.28,0,4.06,5.94,101,1,0,1,0,1,60,1,1,0,0,3,0
345,1.3,0,5.72,13.91,89,1,0,1,0,1,60,0,0,0,0,1,6
346,3.0,1,12.49,14.25,123,1,0,1,1,0,60,0,0,1,0,1,9
347,1.0,0,11.59,17.61,157,0,0,1,0,2,60,1,0,0,0,2,5
348,2.5,1,14.89,13.99,137,0,0,1,1,0,3,1,1,1,0,3,0
349,1.38,0,4.99,12.56,83,1,0,1,0,0,60,1,0,1,0,3,1
350,1.5,1,4.89,12.23,99,1,0,1,0,0,60,1,0,1,0,2,3
351,2.48,1,13.01,8.68,103,1,0,1,1,0,60,0,0,1,0,3,0
352,1.9,1,8.12,9.72,97,0,0,1,0,3,3,1,0,0,0,3,3
353,2.3,0,6.86,10.82,95,1,0,1,0,0,60,1,0,1,0,1,6
354,2.36,1,8.01,7.12,71,1,0,0,0,1,30,1,0,0,0,3,0
355,2.68,0,4.26,2.13,58,1,0,0,0,0,60,1,1,1,0,3,0
356,1.59,0,21.69,15.2,177,1,0,1,1,1,60,1,0,0,0,3,2
357,2.0,1,7.49,6.87,94,1,0,1,0,1,60,0,0,0,0,3,0
358,1.5,1,15.17,16.73,182,1,1,1,1,3,60,1,0,0,0,1,14
359,1.4,0,11.34,18.35,138,1,0,1,0,0,60,1,0,1,0,1,14
360,1.5,1,12.5,9.2,142,1,0,1,0,0,3,1,1,1,0,2,2
361,2.5,1,8.33,10.0,98,1,0,1,0,0,120,0,0,1,0,3,0
362,1.0,0,15.07,15.51,150,1,0,1,0,1,30,0,0,0,0,1,13
363,2.5,0,21.69,7.54,178,1,1,1,1,0,30,1,1,1,0,1,11
364,2.56,0,4.16,15.85,42,2,0,0,0,0,120,0,0,1,0,3,1
365,1.0,0,6.65,7.3,113,0,0,1,0,1,60,1,0,0,0,1,12
366,2.5,1,14.58,16.17,180,0,1,1,1,1,60,0,0,0,0,1,19
367,1.48,1,7.8,7.42,117,1,0,1,0,0,60,0,0,1,0,1,9
368,3.0,0,20.28,7.79,110,1,0,1,1,1,30,1,1,0,0,2,1
369,3.0,0,10.51,5.87,65,0,0,0,0,0,30,1,1,1,0,3,5
370,1.3,1,12.91,10.58,154,1,0,1,0,1,15,0,0,0,0,1,11
371,2.5,0,6.86,7.12,89,1,0,0,0,0,30,1,0,1,0,3,2
372,2.0,0,9.1,17.9,117,1,0,1,0,1,60,1,1,0,0,2,4
373,2.6,1,21.14,17.16,129,0,0,1,1,2,60,0,1,0,0,3,4
374,1.8,0,8.73,12.34,117,1,0,1,0,0,60,0,0,1,0,3,0
375,3.0,0,11.59,11.01,104,1,0,1,0,0,30,1,0,1,0,3,2
376,2.49,1,8.01,15.02,84,1,0,0,0,0,60,1,1,1,0,2,3
377,2.68,1,12.09,15.04,102,1,0,1,1,0,30,1,1,1,0,2,5
378,2.5,1,10.1,8.12,109,1,0,1,0,0,60,1,0,1,0,3,0
379,2.0,0,20.6,18.34,168,1,1,1,1,0,120,1,0,1,0,3,2
380,1.7,0,7.27,7.42,118,1,0,1,0,0,30,0,0,1,0,1,10
381,1.5,1,9.66,11.63,160,1,1,1,0,0,60,0,0,1,0,1,12
382,1.0,0,7.9,5.16,129,1,0,1,0,0,60,1,1,1,0,1,4
383,1.3,0,4.2,12.24,116,1,0,1,0,0,60,0,0,1,0,3,0
384,1.5,1,9.37,14.79,123,1,0,1,0,1,60,1,0,0,0,3,3
385,2.08,1,8.12,6.94,80,1,0,0,0,0,30,1,1,1,0,3,1
386,2.5,1,9.68,15.16,101,1,0,1,1,0,30,1,0,1,0,3,3
387,2.38,1,12.46,7.32,120,1,0,1,0,0,60,1,1,1,0,1,8
388,3.0,0,7.29,4.67,56,1,0,0,0,0,60,1,1,1,0,1,6
389,1.8,0,9.23,11.78,90,1,0,1,0,0,30,0,0,1,0,3,2
390,3.0,1,7.28,7.39,81,1,0,0,0,0,30,0,0,1,0,1,6
391,1.8,0,6.87,6.64,92,1,0,1,0,1,60,1,0,0,0,1,8
392,1.1,1,23.86,20.57,179,1,1,1,1,1,60,0,1,0,0,1,11
393,1.7,1,13.87,13.56,144,0,0,1,1,0,30,1,0,1,0,3,0
394,3.0,0,7.07,4.26,69,1,0,0,0,0,60,1,0,1,0,3,0
395,2.8,1,15.72,8.64,158,1,0,1,0,0,15,0,0,1,0,1,11
396,3.0,0,6.25,1.06,69,1,0,1,0,0,30,0,0,1,0,3,5
397,1.5,1,9.47,13.77,129,1,1,1,0,0,30,0,0,1,0,1,9
398,2.8,0,8.84,4.28,86,1,0,0,1,0,30,1,1,1,0,1,7
399,1.5,0,10.94,9.13,133,1,0,1,1,1,60,0,1,0,0,2,1
400,2.8,1,9.68,22.71,118,1,0,1,0,0,30,1,0,1,0,3,0
401,1.3,1,7.8,10.9,136,0,0,1,0,4,30,0,0,0,0,1,12
402,2.4,0,9.75,19.81,105,1,0,1,0,1,60,1,0,0,0,1,10
403,3.0,1,20.28,12.4,151,1,0,1,0,1,30,0,0,0,0,1,11
404,2.6,0,6.76,3.19,74,1,0,0,1,1,30,1,0,0,0,2,3
405,2.8,0,9.1,6.11,69,1,0,0,0,0,30,1,0,1,0,1,6
406,1.0,1,9.37,11.21,167,1,1,1,1,0,60,0,0,1,0,3,0
407,3.0,0,15.17,13.63,119,0,0,1,1,1,15,0,0,0,0,1,11
408,2.46,0,7.5,11.81,78,1,0,1,0,0,60,1,1,1,0,3,1
409,1.35,1,7.6,15.3,104,0,0,1,0,0,120,1,0,1,0,3,3
410,1.5,0,9.05,9.1,84,2,0,0,0,2,7,1,0,0,0,3,4
411,1.38,0,5.61,4.4,101,0,0,1,0,0,7,1,0,1,0,3,0
412,1.45,1,14.26,5.34,174,1,1,1,1,2,1,1,0,0,0,3,2
413,3.0,1,10.73,16.7,78,1,0,1,1,0,60,0,0,1,0,3,0
414,1.4,0,3.11,2.93,103,1,0,0,0,0,1,1,0,1,0,3,0
415,2.76,1,8.33,7.92,81,1,0,0,0,0,7,1,0,1,0,3,0
416,1.68,0,9.76,7.61,113,1,0,1,1,0,7,1,0,1,0,3,3
417,2.8,1,12.29,13.55,134,1,0,1,1,3,1,0,0,0,0,1,6
418,2.5,1,11.24,12.19,119,1,0,1,0,0,30,1,0,1,0,3,4
419,1.5,0,5.93,5.7,118,1,0,1,0,0,7,1,0,1,0,1,6
420,2.4,1,12.49,8.39,143,1,1,1,1,2,15,0,0,0,0,2,5
421,2.98,1,8.23,7.01,98,1,0,1,0,1,1,0,0,0,0,3,0
422,2.1,0,12.8,17.11,101,1,0,1,1,0,15,1,0,1,0,3,2
423,2.95,1,12.09,14.33,101,1,0,1,0,0,1,1,0,1,0,2,5
424,2.2,0,6.66,8.23,98,1,0,1,0,1,1,0,0,0,0,3,0
425,2.8,0,10.0,17.29,66,0,0,0,0,2,7,1,0,0,0,2,4
426,2.8,1,12.49,11.06,161,1,0,1,1,1,1,1,0,0,0,3,4
427,2.28,1,15.41,8.13,162,2,0,1,1,1,3,1,0,0,0,3,2
428,2.98,0,15.07,15.57,139,1,0,1,1,4,1,1,0,0,0,1,8
429,2.3,0,11.14,8.71,110,2,0,1,0,0,1,1,0,1,0,3,5
430,1.18,0,9.35,9.36,129,0,0,1,0,0,7,1,0,1,0,3,0
431,1.78,1,10.42,15.05,115,0,0,1,0,0,7,1,0,1,0,3,0
432,3.0,0,14.63,5.48,106,2,0,1,1,0,15,1,1,1,0,1,11
433,1.3,0,5.61,9.84,90,0,0,1,0,1,15,1,1,0,0,3,0
434,2.4,0,8.12,9.6,83,1,0,1,0,0,30,1,0,1,0,2,1
435,2.5,0,7.5,6.33,69,1,0,0,0,0,15,1,0,1,0,3,1
436,2.6,0,5.19,6.36,60,0,0,0,0,1,7,1,0,0,0,3,0
437,2.08,0,6.86,11.03,95,1,0,1,0,0,3,0,1,1,0,3,3
438,2.1,1,12.49,12.11,159,0,1,1,1,3,60,1,0,0,0,1,6
439,1.1,0,14.2,5.92,147,1,0,1,0,0,7,1,0,1,0,1,13
440,2.3,1,13.87,9.9,137,1,0,1,1,1,1,1,0,0,0,1,10
441,2.3,1,14.36,9.81,122,1,0,1,0,1,1,1,0,0,0,1,6
442,2.2,1,10.41,12.8,143,0,0,1,1,0,15,0,0,1,0,3,0
443,2.0,1,11.03,8.85,131,1,0,1,1,1,1,1,1,0,0,3,0
444,1.98,1,9.21,9.04,97,0,0,1,0,0,3,1,1,1,0,3,0
445,2.7,0,3.94,3.6,36,2,0,0,0,0,7,1,0,1,0,3,0
446,1.0,1,11.25,9.21,134,0,0,1,0,0,7,1,1,1,0,3,1
447,1.5,0,8.12,13.68,153,2,0,1,0,0,3,1,1,1,0,1,6
448,1.98,1,10.42,12.92,120,1,0,1,0,0,1,1,0,1,0,3,5
449,2.48,1,19.95,12.73,139,0,0,1,1,0,3,1,1,1,0,3,0
450,2.5,0,6.55,6.08,76,0,0,1,0,0,7,1,0,1,0,3,0
451,2.6,1,8.44,12.82,80,1,0,0,0,0,30,0,0,1,0,1,9
452,1.88,1,14.21,11.34,122,2,0,1,1,0,7,1,1,1,0,3,1
453,1.5,1,15.52,23.13,138,1,0,1,0,0,7,0,0,1,0,1,10
454,2.38,1,8.63,9.29,110,1,0,1,0,2,7,1,1,0,0,3,3
455,1.2,0,7.59,15.08,132,1,0,1,0,0,3,0,0,1,0,3,0
456,2.0,1,11.03,9.51,126,1,0,1,1,1,7,1,1,0,0,3,5
457,2.5,1,11.71,13.82,122,1,0,1,0,1,7,1,0,0,0,1,9
458,1.8,1,10.94,17.03,110,0,0,1,1,0,7,1,1,1,0,1,9
459,2.5,1,9.79,9.66,90,1,0,1,1,0,7,1,1,1,0,2,4
460,2.8,0,9.36,3.12,80,1,0,0,0,0,7,1,1,1,0,3,1
461,1.5,0,4.67,9.89,86,1,0,1,0,0,7,1,0,1,0,3,1
462,2.1,1,14.16,9.66,132,0,0,1,0,1,7,1,0,0,0,3,4
463,1.6,1,13.86,11.82,143,1,0,1,1,0,7,1,0,1,0,1,6
464,2.28,0,7.9,6.92,105,1,0,1,0,1,7,1,1,0,0,3,3
465,1.2,1,11.36,11.16,143,0,0,1,0,2,7,0,0,0,0,3,0
466,2.5,1,13.64,6.25,150,0,0,1,1,0,7,1,0,1,0,3,0
467,1.6,0,11.14,10.5,113,1,0,1,0,0,7,0,1,1,0,3,4
468,1.68,1,12.8,8.67,139,1,0,1,0,3,7,1,0,0,0,3,5
469,2.0,0,7.5,10.03,95,1,0,1,0,1,7,1,1,0,0,3,1
470,2.8,0,4.26,8.25,48,0,0,0,0,0,7,0,0,1,0,3,0
471,3.0,1,8.96,6.93,102,0,0,1,1,3,7,0,1,0,0,3,5
472,3.0,0,13.87,22.76,124,2,0,1,0,0,7,1,1,1,0,1,8
473,2.8,1,10.63,11.12,107,2,0,1,1,0,7,1,1,1,0,3,0
474,1.68,0,6.1,7.79,89,1,0,1,1,2,7,1,1,0,0,1,6
475,2.3,1,9.68,27.15,95,2,0,1,0,0,7,1,0,1,0,3,2
476,2.0,1,11.76,15.38,162,0,1,1,1,1,7,0,0,0,0,1,7
477,2.5,0,14.28,9.69,147,0,0,1,1,1,7,1,0,0,0,3,0
478,1.5,0,15.32,22.56,171,1,1,1,1,2,7,1,0,0,0,3,0
479,1.8,0,4.79,8.58,81,0,0,0,0,0,7,1,0,1,0,3,1
480,1.1,1,8.54,10.48,146,1,1,1,0,0,7,1,1,1,0,3,0
481,1.89,0,6.66,5.18,98,1,0,1,0,1,7,1,0,0,0,3,0
482,1.1,1,12.91,12.52,143,1,0,1,0,0,7,1,0,1,0,3,2
483,3.0,1,11.24,12.69,70,1,0,0,0,0,7,1,0,1,0,3,1
484,1.08,0,7.7,10.17,143,1,0,1,0,1,7,0,0,0,0,1,8
485,1.4,1,9.36,18.19,146,1,0,1,0,0,7,1,1,1,0,3,2
486,3.0,1,11.67,9.32,128,1,0,1,1,0,7,1,0,1,0,3,0
487,2.2,1,16.81,5.67,147,2,0,1,1,0,7,1,0,1,0,1,7
488,2.18,1,8.02,5.59,86,1,0,0,0,0,7,1,1,1,0,3,0
489,3.0,1,11.67,7.33,119,2,0,1,1,0,7,1,1,1,0,3,4
490,2.8,0,4.74,15.14,45,2,0,0,0,0,7,1,0,1,0,3,0
491,3.0,1,11.25,12.64,146,0,0,1,0,1,7,1,0,0,0,1,11
492,2.0,1,12.5,15.03,143,2,0,1,0,0,7,0,0,1,0,1,7
493,2.0,1,8.83,11.26,94,1,0,1,0,0,7,1,1,1,0,3,4
494,2.0,0,12.18,13.94,117,1,0,1,1,0,7,1,1,1,0,1,6
495,1.0,1,16.69,11.33,177,2,1,1,1,1,7,1,1,0,0,1,11
496,2.7,1,12.18,10.99,139,2,0,1,1,2,7,0,0,0,0,3,5
497,1.5,0,6.97,6.55,101,1,0,1,0,0,7,1,0,1,0,3,3
498,2.5,0,14.12,4.72,138,1,0,1,1,0,7,1,0,1,0,1,8
499,2.7,0,7.08,6.42,52,0,0,0,0,0,7,1,0,1,0,3,0
500,2.96,0,7.29,4.9,57,0,0,0,0,0,7,0,1,1,0,3,5
501,3.0,1,13.43,11.33,151,1,0,1,1,0,3,1,0,1,0,1,19
502,2.5,1,15.62,12.14,172,2,1,1,1,1,7,0,0,0,0,3,2
503,2.0,1,9.06,13.94,140,2,0,1,1,0,7,1,0,1,0,1,7
504,2.58,1,14.07,8.03,104,1,0,1,1,0,7,0,1,1,0,3,2
505,1.3,1,12.91,12.37,143,0,0,1,0,0,3,0,0,1,0,1,6
506,1.68,0,10.81,13.06,114,1,0,1,1,0,7,1,1,1,0,3,3
507,2.5,1,8.44,7.11,78,0,0,0,0,0,3,1,0,1,0,3,5
508,3.0,1,10.83,7.42,74,0,0,1,0,0,15,0,0,1,0,3,2
509,1.8,0,6.64,10.28,93,1,0,1,0,1,7,1,1,0,0,3,0
510,1.5,1,9.76,10.57,81,1,0,0,0,2,7,0,0,0,0,3,4
511,2.0,0,8.02,9.41,102,1,0,1,0,1,15,1,0,0,0,3,0
512,2.8,1,11.15,9.42,123,1,0,1,1,0,15,1,0,1,0,3,0
513,1.38,0,6.24,5.67,122,1,0,1,0,0,3,1,1,1,0,2,4
514,2.5,0,3.79,7.92,30,1,0,0,0,0,3,0,0,1,0,1,7
515,2.8,0,8.74,5.17,46,0,0,0,0,0,3,1,0,1,0,2,2
516,2.3,0,8.32,9.95,92,1,0,1,1,0,7,1,0,1,0,2,1
517,1.88,1,11.97,13.35,177,1,0,1,1,1,3,0,0,0,0,3,0
518,1.98,1,15.72,22.2,177,1,1,1,1,0,15,1,0,1,0,3,5
519,1.5,1,8.95,10.86,129,1,0,1,0,1,15,0,0,0,0,1,13
520,1.5,1,12.29,11.62,132,1,0,1,1,2,7,1,0,0,0,1,11
521,2.3,0,7.07,16.69,76,1,0,0,0,0,7,1,0,1,0,1,11
522,1.6,1,11.38,11.02,135,0,0,1,0,2,7,1,1,0,0,1,7
523,2.4,0,5.61,5.27,57,1,0,0,0,0,15,1,0,1,0,3,0
524,2.98,0,10.1,3.43,55,0,0,0,0,0,7,1,1,1,0,2,3
525,2.5,0,14.97,11.78,151,0,1,1,0,0,7,0,0,1,0,1,13
526,2.28,1,12.5,9.54,103,1,0,1,0,0,3,0,1,1,0,1,9
527,3.0,1,12.49,14.79,129,1,0,1,1,0,7,1,0,1,0,1,7
528,1.5,0,12.39,9.87,119,1,0,1,0,3,3,0,0,0,0,1,7
529,2.2,1,14.64,11.83,140,1,0,1,1,0,7,1,0,1,0,1,10
530,1.6,1,14.36,8.05,123,0,0,1,0,1,7,1,0,0,0,1,6
531,1.6,1,12.46,10.21,130,0,0,1,0,0,7,1,1,1,0,3,0
532,2.8,1,10.83,11.89,88,2,0,1,0,0,3,1,0,1,0,1,7
533,3.0,1,13.43,11.82,131,1,0,1,1,0,15,1,0,1,0,3,0
534,2.0,1,10.0,8.21,142,0,1,1,1,0,7,0,0,1,0,1,8
535,2.88,1,6.04,5.53,44,1,0,0,0,0,3,1,1,1,0,3,3
536,2.68,0,7.18,8.47,67,1,0,0,0,1,3,1,1,0,0,3,0
537,1.98,0,7.89,7.59,95,0,0,1,0,0,3,1,1,1,0,2,3
538,1.6,1,12.39,6.93,130,1,0,1,0,0,7,1,1,1,0,3,2
539,2.5,1,8.75,18.57,110,2,0,0,0,0,7,1,1,1,0,3,2
540,2.5,1,10.63,11.95,105,2,0,1,1,0,3,1,1,1,0,1,8
541,1.5,0,6.86,11.09,96,0,0,1,0,0,7,1,0,1,0,3,0
542,2.0,0,10.4,9.19,126,1,0,1,0,0,7,0,0,1,0,3,0
543,2.0,1,11.45,12.81,138,2,0,1,0,0,3,1,0,1,0,1,11
544,3.0,1,11.87,12.41,101,1,0,1,1,0,3,1,0,1,0,1,10
545,2.7,1,8.95,7.92,102,1,0,1,0,0,15,0,0,1,0,3,0
546,1.38,0,4.79,5.69,93,0,0,1,0,2,3,0,0,0,0,3,1
547,1.68,0,10.2,10.12,106,1,0,1,0,2,7,0,0,0,0,3,2
548,1.8,1,8.23,8.9,93,1,0,0,0,0,3,0,0,1,0,3,0
549,1.7,1,10.83,9.37,118,1,0,1,0,0,7,0,0,1,0,3,0
550,2.88,0,10.29,7.97,105,1,0,1,1,0,120,1,0,1,0,3,4
551,2.0,1,7.08,10.58,81,1,0,0,0,0,7,1,0,1,0,1,7
552,2.98,0,13.66,8.3,125,1,0,1,0,1,120,1,0,0,0,1,9
553,2.0,1,26.25,15.59,159,1,1,1,1,0,3,1,0,1,0,3,0
554,2.88,1,17.13,17.29,173,1,1,1,1,0,60,1,0,1,0,3,0
555,1.98,0,10.3,11.95,137,0,0,1,0,2,120,0,0,0,0,3,1
556,1.5,1,21.7,13.18,159,0,0,1,1,0,3,1,1,1,0,1,10
557,2.2,0,6.86,7.19,84,0,0,0,0,0,7,0,0,1,0,3,0
558,2.5,0,4.62,3.14,34,1,0,0,0,0,7,0,0,1,0,3,0
559,1.88,0,4.36,7.76,98,1,0,1,0,0,60,1,0,1,0,3,1
560,1.8,0,7.5,12.47,93,1,0,1,0,0,15,0,0,1,0,3,0
561,2.8,0,12.25,6.46,94,0,0,1,1,2,60,1,1,0,0,3,3
562,3.0,1,9.79,1.6,99,1,0,1,1,0,7,1,1,1,0,2,5
563,2.88,1,12.49,13.82,127,1,0,1,1,0,120,1,1,1,0,1,6
564,2.0,1,14.64,6.98,158,1,0,1,1,0,60,1,0,1,0,1,7
565,2.88,1,12.6,13.25,175,1,1,1,1,0,120,1,0,1,0,3,2
566,1.98,1,13.95,8.61,159,1,0,1,0,1,120,1,0,0,0,1,8
567,3.0,1,9.58,10.54,94,1,0,1,0,0,30,1,0,1,0,1,10
568,1.88,1,6.03,9.1,106,0,0,1,0,2,120,1,0,0,0,3,0
569,1.7,0,12.91,3.57,50,1,0,0,1,0,120,1,0,1,0,3,2
570,2.3,1,7.9,10.95,111,0,0,1,0,0,120,0,0,1,0,3,2
571,1.55,0,7.27,10.36,95,1,0,1,0,0,120,1,0,1,0,2,2
572,1.8,1,4.47,4.45,89,1,0,1,1,1,60,1,0,0,0,3,0
573,2.98,0,7.08,6.91,64,1,0,0,0,0,120,1,0,1,0,3,1
574,1.36,0,7.71,12.08,146,1,0,1,1,0,60,1,0,1,0,3,4
575,1.2,0,7.9,12.79,102,1,0,1,0,2,60,1,0,0,0,2,5
576,2.5,0,15.17,3.6,100,1,0,1,1,0,7,1,0,1,0,3,0
577,2.98,1,13.34,11.57,117,1,0,1,1,0,120,1,0,1,0,3,2
578,2.6,1,9.89,14.06,140,1,0,1,1,1,60,1,0,0,0,3,5
579,2.38,0,6.56,5.14,97,1,0,1,0,1,120,1,0,0,0,3,0
580,2.18,0,7.17,8.86,90,1,0,1,0,0,120,1,0,1,0,3,2
581,1.38,1,8.74,16.52,149,0,0,1,0,2,120,1,0,0,0,3,0
582,2.1,0,6.55,8.98,68,0,0,0,0,1,60,1,0,0,0,3,0
583,2.18,1,8.44,7.35,103,1,0,1,0,0,120,1,0,1,0,3,3
584,2.8,0,15.33,13.36,122,1,0,1,0,0,60,1,0,1,0,3,1
585,1.38,1,12.91,12.19,167,1,0,1,1,1,60,1,0,0,0,3,5
586,2.7,1,7.08,7.5,73,1,0,1,0,2,7,1,1,0,0,1,15
587,1.58,0,12.24,3.79,170,1,0,1,0,0,120,1,0,1,0,1,7
588,2.28,0,13.87,22.57,91,2,0,1,1,0,3,1,0,1,0,3,0
589,3.0,1,16.26,19.76,178,1,1,1,0,0,60,0,0,1,0,1,11
590,2.68,0,9.17,10.16,95,1,0,1,1,0,15,0,0,1,0,1,8
591,1.5,1,13.35,15.21,162,1,1,1,1,3,15,0,0,0,0,1,13
592,1.5,0,4.68,10.5,123,1,0,1,0,1,30,0,1,0,0,1,8
593,2.0,1,11.5,7.05,118,1,0,1,0,0,15,0,0,1,0,1,7
594,3.0,0,4.05,1.05,12,1,0,0,0,0,30,1,0,1,1,3,0
595,1.9,0,11.14,15.69,117,1,0,1,0,0,30,0,1,1,0,1,9
596,2.2,1,28.85,16.38,162,1,0,1,1,3,15,1,0,0,0,1,9
597,2.0,1,10.09,6.64,143,1,0,1,1,0,15,0,0,1,0,1,11
598,1.5,0,5.52,8.38,100,1,0,1,0,1,15,0,0,0,0,1,8
599,2.2,0,12.39,11.96,122,1,0,1,1,2,30,0,0,0,0,3,3
600,1.5,1,16.04,21.9,180,2,0,1,0,0,3,1,0,1,0,1,10
601,2.0,1,10.94,12.02,125,1,0,1,1,2,30,0,0,0,0,1,11
602,2.98,1,9.99,13.1,126,1,0,1,1,0,60,1,0,1,0,3,1
603,2.7,1,15.52,12.31,127,1,0,1,0,0,30,0,0,1,0,1,6
604,2.48,0,11.92,9.01,109,1,0,1,0,0,60,1,0,1,0,3,3
605,2.98,1,12.18,9.15,145,1,0,1,1,0,120,1,0,1,0,3,3
606,1.0,1,10.18,16.3,166,1,1,1,0,2,30,0,1,0,0,1,13
607,2.5,1,12.29,10.31,125,1,0,1,1,2,30,0,1,0,0,1,11
608,2.8,1,13.33,18.58,150,1,0,1,0,0,60,0,1,1,0,1,10
609,1.75,0,3.64,2.8,72,0,0,0,0,0,120,1,0,1,0,3,0
610,2.48,0,22.26,0.3,66,1,0,0,1,2,60,1,0,0,0,3,2
611,2.0,0,12.07,14.09,123,1,0,1,1,0,15,0,0,1,0,1,9
612,2.98,0,12.28,12.75,88,1,0,0,0,0,30,0,0,1,0,1,7
613,1.3,1,11.25,9.03,143,1,0,1,0,1,30,1,0,0,0,1,6
614,2.58,0,5.19,4.54,68,1,0,0,0,0,60,1,0,1,0,3,0
615,2.0,0,4.37,4.49,56,1,0,0,0,1,120,1,0,0,0,3,4
616,1.98,1,11.24,20.74,116,1,0,1,0,1,15,0,0,0,0,3,2
617,2.8,1,6.14,2.82,57,1,0,1,0,0,30,0,0,1,0,3,2
618,2.5,1,7.39,6.82,75,1,0,0,0,0,30,0,0,1,0,1,10
619,1.2,0,5.41,6.59,110,1,0,1,0,2,60,0,0,0,0,1,6
620,3.0,1,17.57,11.4,151,1,0,1,1,1,60,0,0,0,0,1,12
621,2.3,1,14.64,11.59,156,1,0,1,1,3,120,0,0,0,0,1,20
622,1.25,1,5.1,12.5,101,1,0,1,0,1,15,0,0,0,0,1,9
623,3.0,0,9.1,13.53,81,1,0,0,0,0,30,0,0,1,0,3,1
624,1.2,1,6.87,13.19,114,1,0,1,0,1,30,1,0,0,0,3,4
625,2.5,1,9.68,11.33,138,1,0,1,0,0,60,0,1,1,0,1,13
626,2.0,0,9.79,11.4,143,0,0,1,1,1,30,0,0,0,0,1,10
627,2.48,1,12.09,13.92,104,1,0,1,1,1,120,1,0,0,0,1,12
628,2.5,0,8.63,10.71,71,0,0,1,0,0,30,0,0,1,0,1,6
629,2.8,0,8.85,7.11,67,1,0,0,0,1,60,0,0,0,0,1,7
630,2.8,1,15.4,12.08,119,0,0,1,1,2,60,1,0,0,0,3,4
631,1.5,0,4.98,10.48,104,0,0,1,0,0,15,1,0,1,0,1,10
632,2.9,1,8.75,5.52,83,1,0,0,0,0,30,0,1,1,0,1,6
633,1.7,1,7.6,15.33,98,1,0,1,0,1,60,0,0,0,0,1,13
634,2.8,1,12.5,10.78,93,1,0,0,0,0,30,0,1,1,0,1,9
635,1.4,1,9.69,21.31,108,1,0,1,1,0,7,1,0,1,0,2,5
636,1.1,1,8.54,10.17,142,1,0,1,0,3,7,1,0,0,0,1,7
637,2.0,1,11.76,8.61,110,1,0,1,0,0,7,1,0,1,0,3,4
638,3.0,0,26.78,4.1,81,2,0,0,1,0,7,1,0,1,0,3,0
639,2.3,1,21.14,7.21,132,1,0,1,1,1,7,1,0,0,0,3,3
640,2.8,0,4.78,4.79,53,1,0,0,0,1,7,1,0,0,0,3,1
641,1.88,1,27.45,25.99,144,0,0,1,1,1,7,1,0,0,0,3,0
642,3.0,0,9.37,9.95,77,0,0,0,1,0,7,1,1,1,0,3,4
643,1.3,1,7.91,9.85,94,0,0,0,0,0,7,1,1,1,0,1,8
644,1.28,0,4.26,9.72,90,1,0,1,0,0,30,1,0,1,0,3,2
645,1.8,1,19.53,20.27,151,1,0,1,1,0,7,0,0,1,0,3,3
646,2.38,1,16.71,18.54,145,1,0,1,1,0,30,1,0,1,0,3,3
647,1.6,1,14.64,13.13,155,2,0,1,1,0,7,1,0,1,0,1,6
648,1.98,0,9.36,8.82,135,1,0,1,1,2,7,1,0,0,0,2,4
649,2.8,1,14.58,18.63,161,0,0,1,1,3,7,0,1,0,0,1,10
650,3.0,0,11.56,6.57,73,0,0,0,1,1,30,1,1,0,0,3,1
651,2.0,1,13.35,6.4,149,2,0,1,1,0,7,1,0,1,0,3,4
652,2.5,1,10.83,2.46,110,0,0,1,0,0,60,1,0,1,0,2,2
653,3.0,1,17.35,13.18,173,0,1,1,1,0,7,1,0,1,0,3,0
654,2.5,1,8.96,9.44,80,0,0,1,0,0,7,0,0,1,0,1,11
655,2.98,1,8.12,4.88,81,1,0,0,0,0,7,1,0,1,0,3,0
656,2.2,1,12.24,10.47,113,0,0,1,0,0,7,1,1,1,0,1,9
657,1.29,1,10.42,11.4,128,1,0,1,0,1,7,1,0,0,0,3,5
658,1.3,1,12.18,14.54,153,2,1,1,0,0,7,1,1,1,0,1,8
659,2.2,1,10.1,15.94,99,0,0,0,0,0,7,1,1,1,0,3,3
660,1.98,0,16.26,10.66,143,0,0,1,0,0,30,1,1,1,0,3,3
661,2.28,0,12.49,7.48,106,1,0,1,0,0,7,1,1,1,0,2,5
