,二手车价格,品牌,新车购入价格,行驶里程,使用时间,车牌所在地,外迁标准1,外迁标准2,变速箱,过户次数,上架时间,超值,急售,0过户,准新车,综合车况,外观检测
35472,21.98,雪佛兰,35.81,2.05,17,哈尔滨,0,0,1,0,15,0,0,1,0,2,2
35473,22.0,福特,43.4,5.39,73,上海,0,0,1,2,15,1,0,0,0,3,1
35474,21.0,沃尔沃,46.66,8.22,45,青岛,0,0,1,0,15,0,0,1,0,3,2
35475,21.38,奔驰,38.4,5.21,57,昆明,0,0,1,0,30,1,1,1,0,3,3
35476,21.0,宝马,41.14,3.8,70,深圳,0,0,1,0,15,1,1,1,0,3,0
35477,21.5,宝马,34.39,5.07,55,南宁,0,0,1,0,30,1,1,1,0,3,1
35478,22.0,别克,43.41,11.15,66,温州,0,0,1,1,30,1,0,0,0,3,3
35479,22.0,宝马,54.23,4.96,84,衡阳,0,0,1,0,30,1,0,1,0,3,0
35480,21.8,本田,26.67,1.03,19,昆明,0,0,1,0,30,1,0,1,0,3,0
35481,22.0,奔驰,32.93,5.09,36,南宁,0,0,1,0,30,1,0,1,0,3,1
35482,21.5,奥迪,36.45,4.7,41,惠州,0,0,1,0,15,1,0,1,0,2,4
35483,21.5,宝马,33.63,2.34,22,茂名,0,0,1,0,30,1,0,1,0,3,0
35484,21.0,奥迪,43.38,8.7,54,成都,0,0,1,0,15,1,1,1,0,3,4
35485,21.8,宝马,37.64,3.9,47,西安,0,0,1,0,15,1,0,1,0,3,4
35486,22.0,奥迪,47.25,5.23,75,沈阳,0,0,1,1,15,1,0,0,0,3,1
35487,21.2,特斯拉,28.12,3.79,19,深圳,0,0,1,0,15,0,0,1,0,3,0
35488,22.0,宝马,40.14,5.01,37,武汉,0,0,1,1,15,1,1,0,0,3,0
35489,21.0,宝马,54.23,20.2,83,东莞,0,0,1,0,30,0,0,1,0,3,0
35490,21.0,凯迪拉克,31.45,1.57,17,嘉兴,0,0,1,0,30,1,1,1,0,2,2
35491,21.0,大众,29.84,1.44,17,上海,0,0,1,0,15,1,0,1,0,3,0
35492,22.0,大众,35.7,4.67,57,郑州,0,0,1,0,15,1,1,1,0,3,0
35493,21.5,宝马,63.28,9.15,101,开封,0,0,1,0,15,1,0,1,0,3,1
35494,21.8,宝马,37.97,5.04,52,成都,0,0,1,0,30,1,0,1,0,3,3
35495,21.0,奔驰,32.93,7.87,43,廊坊,0,0,1,0,7,1,1,1,0,3,0
35496,21.0,路虎,103.34,22.39,117,唐山,0,1,1,0,15,0,1,1,0,2,4
35497,21.0,宝马,36.88,5.19,37,昆明,0,1,1,0,3,1,0,1,0,3,0
35498,21.0,奔驰,27.61,1.69,25,郑州,0,0,1,0,60,1,0,1,0,3,0
35499,21.18,特斯拉,30.43,2.85,20,青岛,0,0,1,0,15,1,0,1,0,3,0
35500,21.0,本田,31.78,12.6,75,北京,0,0,1,0,30,1,1,1,0,2,4
35501,21.9,凯迪拉克,31.45,5.64,26,成都,0,0,1,0,7,1,0,1,0,3,0
35502,21.8,奥迪,32.65,2.13,41,郑州,0,0,1,0,30,1,0,1,0,3,2
35503,22.0,路虎,53.38,4.0,53,沈阳,0,0,1,1,15,1,1,0,0,3,0
35504,21.0,路虎,40.68,7.13,46,成都,0,0,1,1,7,0,1,0,0,2,4
35505,21.68,捷豹,31.46,0.77,25,葫芦岛,0,0,1,0,15,1,0,1,0,3,0
35506,22.0,路虎,44.92,2.46,31,东莞,0,0,1,0,30,1,0,1,0,3,0
35507,22.0,路虎,42.85,7.99,49,大连,0,0,1,3,15,1,1,0,0,3,0
35508,22.0,沃尔沃,43.73,7.05,32,上海,0,0,1,1,15,1,0,0,0,3,0
35509,21.5,丰田,24.62,0.36,60,宁波,0,0,1,0,15,1,0,1,1,3,0
35510,21.0,奔驰,38.4,4.89,60,无锡,0,0,1,1,30,1,1,0,0,1,8
35511,21.5,奥迪,49.55,10.98,68,周口,0,0,1,0,15,1,0,1,0,1,20
35512,21.0,奔驰,46.57,6.74,73,北京,0,0,1,0,15,1,0,1,0,3,2
35513,21.0,奥迪,32.65,3.26,36,北京,0,0,1,0,7,1,1,1,0,3,2
35514,21.5,宝马,52.1,8.95,89,青岛,0,0,1,3,15,0,0,0,0,1,9
35515,21.38,奥迪,33.32,7.59,43,东莞,0,0,1,0,60,1,1,1,0,3,4
35516,22.0,奔驰,42.98,6.06,70,贵阳,0,0,1,2,15,0,0,0,0,3,4
35517,21.5,坦克,23.21,0.08,36,绍兴,0,0,1,0,7,1,1,1,1,3,0
35518,21.0,坦克,23.21,1.47,13,天津,0,0,1,0,15,1,0,1,0,3,0
35519,21.0,奥迪,126.46,16.64,118,沈阳,0,1,1,1,15,1,0,0,0,1,8
35520,21.8,宝马,54.23,11.72,74,成都,0,0,1,0,7,1,1,1,0,3,0
35521,21.0,奥迪,43.72,13.4,55,郑州,0,0,1,0,7,1,1,1,0,1,9
35522,21.5,奔驰,38.08,9.47,53,北京,0,0,1,0,7,1,1,1,0,3,0
35523,21.0,奥迪,39.38,5.21,37,珠海,0,0,1,1,15,1,0,0,0,3,0
35524,21.5,特斯拉,30.43,1.69,18,上海,0,0,1,0,15,1,0,1,0,3,0
35525,21.98,奔驰,50.8,9.86,84,中山,0,0,1,1,30,0,0,0,0,3,0
35526,21.0,本田,30.37,3.14,35,潜江,0,0,1,0,7,1,0,1,0,2,3
35527,21.38,捷豹,97.48,7.49,94,成都,0,0,1,0,7,1,0,1,0,3,4
35528,21.0,沃尔沃,42.54,6.26,31,西安,0,0,1,0,7,1,0,1,0,3,0
35529,22.0,路虎,103.34,21.79,108,上海,0,1,1,0,7,1,0,1,0,1,8
35530,22.0,英菲尼迪,87.71,16.56,102,北京,0,0,1,0,7,1,0,1,0,3,1
35531,21.0,本田,31.78,5.95,41,阳江,0,0,1,0,15,1,0,1,0,2,1
35532,21.38,坦克,23.21,1.35,84,成都,0,0,1,0,30,0,0,1,1,0,0
35533,21.0,凯迪拉克,51.01,3.97,58,上海,0,0,1,0,7,1,0,1,0,3,0
35534,21.2,凯迪拉克,37.96,4.71,33,昆明,0,0,1,0,7,1,0,1,0,3,0
35535,21.5,凯迪拉克,37.96,6.06,32,武汉,0,0,1,0,1,1,1,1,0,3,0
35536,21.5,宝马,35.15,3.77,48,淮安,0,0,1,0,1,1,0,1,0,3,2
35537,21.68,MINI,35.69,3.93,49,北京,0,0,1,0,1,1,1,1,0,3,0
35538,21.8,奥迪,43.46,6.27,65,北京,0,0,1,0,1,1,0,1,0,3,0
35539,21.8,捷豹,32.54,2.12,15,北京,0,0,1,1,1,1,0,0,0,3,2
35540,21.98,丰田,32.0,12.12,69,郑州,0,0,1,0,1,1,0,1,0,2,2
35541,21.0,凯迪拉克,31.45,2.44,25,广州,0,0,1,0,7,1,0,1,0,3,0
35542,21.98,林肯,54.25,2.89,41,北京,0,0,1,0,1,1,0,1,0,3,0
35543,21.98,丰田,32.33,7.09,60,西安,0,0,1,0,3,1,1,1,0,3,0
35544,21.98,本田,31.78,5.74,41,北京,0,0,1,1,1,1,1,0,0,3,2
35545,21.98,宝马,34.39,4.71,37,北京,0,0,1,0,1,1,0,1,0,3,2
35546,21.88,广汽传祺,26.03,3.43,17,深圳,0,0,1,0,1,1,0,1,0,3,0
35547,21.5,特斯拉,30.43,3.42,25,北京,0,0,1,0,1,1,1,1,0,2,1
35548,21.1,路虎,43.94,4.52,52,郑州,0,0,1,1,1,1,1,0,0,2,4
35549,21.0,奥迪,43.46,7.82,63,郑州,0,0,1,1,1,1,0,0,0,3,1
35550,21.2,别克,31.47,4.71,47,北京,0,0,1,0,1,1,0,1,0,3,4
35551,21.5,宝马,50.65,13.24,95,郑州,0,1,1,1,1,1,0,0,0,3,0
35552,21.98,奔驰,97.48,15.43,121,北京,0,1,1,5,1,1,0,0,0,1,8
35553,21.28,宝马,75.83,1.41,85,上海,0,0,1,0,7,1,0,1,0,3,0
35554,21.5,路虎,50.45,4.99,41,沈阳,0,0,1,2,1,1,1,0,0,3,1
35555,21.2,宝马,74.75,7.02,92,南宁,0,1,1,2,1,0,0,0,0,3,3
35556,21.8,奥迪,36.45,3.38,33,苏州,0,0,1,0,7,1,0,1,0,3,0
35557,21.0,奥迪,41.62,8.11,69,北京,0,0,1,0,7,1,1,1,0,3,0
35558,21.97,奔驰,43.2,2.72,83,北京,0,0,1,1,1,1,0,0,0,1,8
35559,21.5,大众,85.75,12.22,113,沈阳,0,1,1,0,1,1,0,1,0,2,5
35560,22.0,沃尔沃,42.54,11.68,37,开封,0,0,1,0,1,1,0,1,0,3,1
35561,21.0,雷克萨斯,39.95,4.48,50,贵阳,0,0,1,0,1,1,0,1,0,0,7
35562,21.5,大众,44.4,6.05,53,郑州,0,0,1,0,60,1,1,1,0,3,1
35563,21.38,本田,30.37,2.33,47,北京,0,0,1,1,1,1,0,0,0,3,0
35564,20.5,特斯拉,28.12,1.12,24,上海,0,0,1,0,7,1,0,1,0,3,1
35565,21.68,福特,34.71,3.66,36,北京,0,0,1,1,1,1,0,0,0,3,1
35566,21.5,沃尔沃,44.16,5.05,48,郑州,0,0,1,1,60,1,1,0,0,3,2
35567,21.8,英菲尼迪,67.08,9.51,77,北京,0,0,1,1,1,1,0,0,0,3,2
35568,22.0,英菲尼迪,38.08,2.43,23,南京,0,0,1,0,7,1,0,1,0,1,7
35569,21.0,丰田,32.33,10.23,65,北京,0,0,1,0,7,0,0,1,0,0,2
35570,22.0,奔驰,33.97,5.12,59,成都,0,0,1,0,30,1,1,1,0,3,4
35571,21.1,宝马,54.23,8.87,96,郑州,0,1,1,0,1,1,0,1,0,3,0
35572,21.5,奔驰,46.46,5.71,77,成都,0,0,1,0,7,1,1,1,0,1,8
35573,22.0,奥迪,43.72,13.29,44,贵阳,0,0,1,0,7,0,0,1,0,1,5
35574,21.0,奔驰,54.06,8.87,78,北京,0,0,1,2,1,1,0,0,0,3,0
35575,21.88,阿尔法·罗密欧,43.4,3.38,35,郑州,0,0,1,0,1,1,0,1,0,3,0
35576,21.48,凯迪拉克,32.55,3.84,33,北京,0,0,1,1,1,1,0,0,0,3,0
35577,21.6,本田,28.96,5.76,46,郑州,0,0,1,1,1,1,0,0,0,3,3
35578,21.8,宝马,33.63,5.18,43,武汉,0,0,1,0,1,1,1,1,0,3,0
35579,21.38,奔驰,46.57,14.08,75,深圳,0,0,1,1,7,1,0,0,0,3,0
35580,21.98,别克,35.81,9.71,51,郑州,0,0,1,0,1,0,1,1,0,3,0
35581,21.8,路虎,43.94,5.44,53,北京,0,0,1,0,1,0,1,1,0,3,0
35582,21.58,奔驰,54.06,15.14,73,济南,0,0,1,0,7,1,0,1,0,3,0
35583,21.9,宝马,54.06,7.04,86,北京,0,0,1,4,1,1,1,0,0,3,0
35584,21.8,奥迪,47.25,6.66,73,郑州,0,0,1,1,1,1,1,0,0,3,2
35585,22.0,宝马,50.65,8.5,80,北京,0,1,1,0,1,1,1,1,0,3,3
35586,21.58,奔驰,57.53,8.01,97,成都,0,1,1,1,60,1,0,0,0,3,2
35587,21.45,坦克,23.21,0.51,96,北京,0,0,1,0,1,1,0,1,1,3,0
35588,22.0,丰田,32.76,9.01,58,北京,0,0,1,3,1,1,1,0,0,3,0
35589,21.0,奔驰,42.22,5.03,102,北京,0,1,1,2,30,1,0,0,0,1,8
35590,21.0,奥迪,43.46,4.76,59,天津,0,0,1,0,30,1,1,1,0,3,0
35591,21.3,特斯拉,76.54,8.91,92,深圳,0,0,1,1,30,1,0,0,0,1,12
35592,21.0,奔驰,83.36,11.37,110,惠州,0,1,1,0,30,1,0,1,0,3,0
35593,21.0,福特,32.54,4.6,25,广州,0,0,1,0,30,1,0,1,0,3,0
35594,21.8,奔驰,46.57,7.5,77,北京,0,0,1,0,30,1,1,1,0,2,3
35595,21.5,凯迪拉克,73.8,8.78,67,石家庄,0,0,1,1,30,1,0,0,0,1,10
35596,21.0,奔驰,38.4,6.48,68,天津,0,0,1,0,30,1,0,1,0,3,0
35597,21.0,特斯拉,30.43,3.35,27,深圳,0,0,1,0,30,1,0,1,0,3,0
35598,21.0,特斯拉,30.43,2.93,22,广州,0,0,1,0,15,1,0,1,0,3,2
35599,21.58,捷豹,75.77,13.14,61,无锡,0,0,1,2,120,1,0,0,0,3,5
35600,21.5,奔驰,38.4,7.11,57,北京,0,0,1,0,30,1,0,1,0,1,10
35601,21.5,丰田,32.0,4.9,73,沈阳,0,0,1,0,30,1,0,1,0,3,0
35602,21.0,大众,26.37,0.08,24,青岛,0,0,1,0,30,0,0,1,1,3,0
35603,22.0,大众,32.76,3.52,38,西安,0,0,1,0,30,0,0,1,0,3,0
35604,21.5,宝马,50.65,11.57,61,茂名,0,0,1,0,30,1,1,1,0,3,5
35605,22.0,大众,40.04,8.63,43,福州,0,0,1,1,30,1,0,0,0,3,0
35606,21.38,奔驰,50.8,9.4,89,成都,0,0,1,0,7,0,0,1,0,3,2
35607,21.5,丰田,24.62,0.13,24,江门,0,0,1,0,30,1,1,1,1,3,0
35608,22.0,宝马,33.63,1.94,20,重庆,0,0,1,0,30,0,0,1,0,2,2
35609,21.0,丰田,24.51,1.14,132,广州,0,0,1,0,30,1,1,1,1,3,1
35610,22.0,奔驰,100.95,16.66,126,宁波,1,1,1,0,30,1,1,1,0,3,0
35611,21.0,宝马,50.65,21.2,94,石家庄,0,1,1,0,30,1,1,1,0,2,5
35612,21.8,奥迪,48.68,8.56,77,苏州,0,1,1,2,15,1,0,0,0,1,6
35613,21.6,宝马,33.63,3.43,25,南京,0,0,1,0,60,1,0,1,0,3,0
35614,22.0,特斯拉,28.12,3.83,18,郑州,0,0,1,0,30,1,1,1,0,3,1
35615,22.0,宝马,59.77,15.09,89,绍兴,0,0,1,0,30,1,0,1,0,3,0
35616,21.88,宝马,54.23,15.18,80,佛山,0,0,1,0,30,1,1,1,0,3,0
35617,22.0,丰田,32.0,8.99,68,天津,0,0,1,0,30,1,0,1,0,3,0
35618,22.0,大众,40.04,7.66,53,毕节,0,0,1,1,30,1,0,0,0,1,22
35619,22.0,奔驰,50.8,12.28,78,北京,0,0,1,0,30,1,1,1,0,1,9
35620,22.0,宝马,97.48,27.47,128,北京,0,1,1,0,30,1,0,1,0,1,10
35621,21.0,林肯,71.62,12.49,66,扬州,0,0,1,1,60,1,0,0,0,3,0
35622,21.88,荣威,27.55,1.36,17,北京,0,0,1,1,1,1,0,0,0,3,0
35623,21.68,奥迪,36.45,6.25,41,南宁,0,0,1,0,30,1,0,1,0,3,0
35624,21.5,丰田,32.0,6.25,63,北京,0,0,1,0,30,1,0,1,0,3,0
35625,21.9,奔驰,86.73,16.94,112,郑州,0,1,1,2,60,1,1,0,0,3,0
35626,21.38,奔驰,32.93,3.07,33,佛山,0,0,1,0,7,0,0,1,0,3,0
35627,22.0,宝马,54.23,11.17,86,北京,0,0,1,1,30,1,0,0,0,3,4
35628,22.0,大众,40.04,5.92,51,青岛,0,0,1,1,30,0,0,0,0,3,3
35629,21.38,别克,28.1,3.62,23,合肥,0,0,1,0,30,1,0,1,0,3,1
35630,21.9,荣威,27.55,0.53,120,成都,0,0,1,0,30,1,1,1,1,3,0
35631,21.5,宝马,37.97,3.7,44,临沂,0,0,1,1,30,1,0,0,0,3,0
35632,22.0,奔驰,38.4,4.65,61,荆州,0,0,1,1,7,1,1,0,0,3,2
35633,21.88,宝马,35.38,7.84,61,成都,0,0,1,0,30,1,1,1,0,3,0
35634,22.0,特斯拉,28.12,2.17,17,上海,0,0,1,0,15,1,0,1,0,3,0
35635,21.5,宝马,37.64,5.35,49,沈阳,0,0,1,1,15,1,0,0,0,3,0
35636,22.0,雷克萨斯,30.28,4.7,59,佛山,0,0,1,0,15,0,0,1,0,3,0
35637,21.0,奥迪,36.45,10.57,38,商丘,0,0,1,0,15,1,1,1,0,3,0
35638,21.99,北京,29.3,1.76,19,佛山,0,0,1,0,30,0,0,1,0,3,0
35639,21.0,奥迪,41.62,9.41,73,长春,0,0,1,0,7,1,1,1,0,3,5
35640,21.0,宝马,37.97,7.28,49,昆明,0,0,1,0,30,0,0,1,0,3,5
35641,21.0,福特,43.4,3.56,70,大连,0,0,1,2,15,1,0,0,0,3,2
35642,21.0,本田,26.67,2.04,22,潍坊,0,0,1,1,120,1,0,0,0,3,0
35643,21.0,奔驰,33.95,7.63,50,成都,0,0,1,0,30,1,1,1,0,3,3
35644,21.0,奔驰,38.4,4.66,77,石家庄,0,0,1,0,30,1,0,1,0,3,0
35645,21.5,本田,32.54,7.26,51,北京,0,0,1,0,15,1,0,1,0,2,1
35646,21.38,别克,40.15,8.54,57,郑州,0,0,1,2,15,1,0,0,0,2,4
35647,21.0,捷豹,48.17,2.76,40,广州,0,0,1,0,15,1,0,1,0,3,0
35648,21.0,福特,40.14,0.82,37,秦皇岛,0,0,1,0,30,1,0,1,0,1,11
35649,22.0,奔驰,32.93,2.11,34,连云港,0,0,1,0,15,1,1,1,0,3,0
35650,21.27,凯迪拉克,45.58,6.11,47,昆明,0,0,1,0,30,0,0,1,0,3,1
35651,21.0,本田,30.37,8.42,47,郑州,0,0,1,0,15,1,0,1,0,3,0
35652,21.8,路虎,42.85,0.6,38,石家庄,0,0,1,1,15,1,0,0,0,3,0
35653,21.8,奔驰,83.36,14.59,123,汕头,0,1,1,1,30,1,0,0,0,1,8
35654,21.0,坦克,23.21,1.44,108,深圳,0,0,1,0,15,1,0,1,1,3,0
35655,21.5,丰田,36.88,4.59,103,北京,0,1,1,1,15,1,1,0,0,3,3
35656,21.8,英菲尼迪,44.37,7.14,36,银川,0,0,1,0,15,1,1,1,0,3,3
35657,21.0,宝马,37.97,3.81,44,南京,0,0,1,0,15,1,0,1,0,2,2
35658,21.5,特斯拉,28.12,1.28,16,蚌埠,0,0,1,1,7,1,0,0,0,3,2
35659,21.0,丰田,26.03,2.35,22,湛江,0,0,1,0,30,1,0,1,0,3,0
35660,21.0,宝马,36.88,4.56,38,临沂,0,0,1,0,15,1,0,1,0,3,0
35661,22.0,别克,31.47,5.36,45,合肥,0,0,1,0,15,1,1,1,0,2,3
35662,21.58,凯迪拉克,32.53,3.14,18,重庆,0,0,1,0,15,0,1,1,0,3,0
35663,21.0,奥迪,32.65,3.27,34,东莞,0,0,1,0,15,1,0,1,0,3,0
35664,22.0,特斯拉,38.23,5.05,24,天津,0,0,1,0,15,0,0,1,0,2,5
35665,22.0,宝马,50.65,8.42,80,北京,0,0,1,0,30,1,1,1,0,3,0
35666,21.8,奥迪,30.01,0.64,108,宿迁,0,0,1,0,30,1,0,1,1,3,0
35667,22.0,本田,31.78,4.82,57,北京,0,0,1,1,15,1,1,0,0,3,2
35668,21.5,奥迪,32.65,4.49,29,宁波,0,0,1,0,15,1,0,1,0,3,0
35669,21.38,奔驰,73.59,12.15,86,沈阳,0,1,1,3,15,1,0,0,0,1,6
35670,22.0,宝马,47.28,15.51,79,临沂,0,0,1,3,120,1,0,0,0,3,1
35671,21.5,奥迪,89.77,8.43,92,温州,0,0,1,0,30,1,1,1,0,3,0
35672,21.0,宝马,33.63,2.06,31,北京,0,0,1,0,30,0,0,1,0,3,0
35673,21.0,福特,29.29,2.81,32,广州,0,0,1,0,15,1,0,1,0,3,0
35674,21.0,本田,31.78,8.42,50,北京,0,0,1,0,15,1,0,1,0,3,1
35675,21.98,奔驰,27.61,1.66,12,成都,0,0,1,1,15,1,0,0,1,3,0
35676,21.28,宝马,37.97,4.95,44,珠海,0,0,1,0,30,1,1,1,0,3,3
35677,21.5,宝马,109.09,10.25,106,葫芦岛,0,1,1,3,15,1,0,0,0,3,0
35678,21.0,特斯拉,28.12,2.73,17,温州,0,0,1,0,30,1,1,1,0,2,2
35679,21.8,大众,36.91,2.83,32,郑州,0,0,1,0,15,1,0,1,0,3,0
35680,22.0,捷豹,53.71,6.25,45,合肥,0,0,1,0,15,1,1,1,0,3,1
35681,22.0,英菲尼迪,40.36,2.1,16,十堰,0,0,1,0,15,1,0,1,0,3,0
35682,22.0,丰田,32.0,8.47,73,北京,0,0,1,0,15,1,1,1,0,3,1
35683,21.7,雷克萨斯,43.2,8.29,84,广州,0,0,1,0,30,1,0,1,0,3,1
35684,22.0,路虎,44.29,5.24,57,南宁,0,0,1,0,30,1,0,1,0,3,4
35685,22.0,奥迪,46.41,9.47,63,扬州,0,0,1,0,60,1,0,1,0,3,0
35686,22.0,丰田,31.46,4.17,20,北京,0,0,1,2,30,1,1,0,0,3,3
35687,21.5,宝马,45.7,14.13,72,成都,0,0,1,0,30,1,1,1,0,3,4
35688,22.0,本田,29.94,6.37,41,淮南,0,0,1,1,120,1,0,0,0,3,0
35689,22.0,坦克,23.21,1.85,108,武汉,0,0,1,0,30,1,0,1,1,3,0
35690,21.5,宝马,50.65,8.02,84,北京,0,0,1,0,30,1,0,1,0,3,3
35691,22.0,捷豹,97.48,9.98,105,沈阳,0,1,1,2,30,1,0,0,0,3,2
35692,21.5,宝马,59.68,8.78,89,合肥,0,1,1,0,30,1,1,1,0,3,0
35693,21.0,宝马,54.23,11.59,104,宁波,0,0,1,0,30,0,0,1,0,3,0
35694,21.5,宝马,54.23,6.38,86,南京,0,0,1,0,30,0,0,1,0,1,6
35695,21.6,别克,40.15,17.06,57,杭州,0,0,1,0,30,1,1,1,0,3,0
35696,21.2,丰田,48.74,20.49,145,沈阳,0,1,1,0,30,0,0,1,0,3,0
35697,21.0,英菲尼迪,41.23,5.04,48,沈阳,0,0,1,0,30,1,0,1,0,3,1
35698,21.5,丰田,31.46,5.74,43,咸阳,0,0,1,0,30,1,0,1,0,3,2
35699,22.0,奔驰,34.17,4.33,53,昆明,0,0,1,1,30,1,1,0,0,3,0
35700,21.0,广汽传祺,23.86,2.74,13,广州,0,0,1,0,30,0,0,1,0,3,0
35701,20.0,别克,35.81,8.31,53,廊坊,0,0,1,0,30,1,0,1,0,2,3
35702,21.68,丰田,32.0,4.34,61,常德,0,0,1,0,30,1,0,1,0,3,3
35703,21.8,路虎,44.92,2.45,37,成都,0,0,1,0,30,1,0,1,0,3,0
35704,22.0,MINI,32.54,3.25,37,北京,0,0,1,0,30,1,0,1,0,3,1
35705,21.0,特斯拉,45.87,6.58,38,武汉,0,0,1,1,30,1,0,0,0,2,5
35706,22.0,凯迪拉克,37.96,4.65,30,苏州,0,0,1,0,30,1,0,1,0,3,0
35707,21.5,大众,50.91,11.03,58,北京,0,0,1,0,30,1,1,1,0,3,2
35708,22.0,雷克萨斯,35.28,4.75,73,深圳,0,0,1,0,30,1,1,1,0,3,0
35709,21.5,奥迪,46.41,6.51,57,南宁,0,0,1,0,30,0,0,1,0,2,1
35710,21.5,奥迪,45.46,8.21,63,南昌,0,0,1,0,30,1,1,1,0,3,0
35711,22.0,宝马,47.28,13.06,77,合肥,0,0,1,0,30,1,1,1,0,2,3
35712,21.0,宝马,30.64,5.02,54,成都,0,0,1,0,30,1,1,1,0,3,5
35713,21.0,宝马,37.64,7.08,46,广州,0,0,1,1,30,1,0,0,0,3,0
35714,21.0,奥迪,37.22,6.27,53,西安,0,0,1,0,30,0,1,1,0,2,2
35715,22.0,别克,28.1,2.34,15,南京,0,0,1,0,30,1,0,1,0,3,0
35716,21.0,别克,31.47,8.53,65,晋城,0,0,1,0,30,0,1,1,0,3,4
35717,21.5,宝马,37.97,4.31,45,青岛,0,0,1,0,30,0,0,1,0,3,0
35718,21.5,捷豹,34.71,1.77,20,临沂,0,0,1,0,30,1,0,1,0,3,0
35719,22.0,宝马,54.23,11.73,81,临沂,0,0,1,4,30,1,0,0,0,3,0
35720,21.0,路虎,41.55,2.35,20,宁波,0,0,1,0,30,1,1,1,0,3,0
35721,22.0,宝马,74.68,18.67,88,深圳,0,1,1,0,30,0,0,1,0,1,9
35722,21.8,特斯拉,37.95,4.52,29,广州,0,0,1,0,30,1,0,1,0,3,0
35723,21.0,奥迪,101.06,22.12,102,珠海,0,1,1,0,30,1,1,1,0,3,0
35724,22.0,福特,44.05,5.17,58,沈阳,0,0,1,0,30,1,0,1,0,2,5
35725,21.2,MINI,27.82,3.0,33,深圳,0,0,1,0,30,1,0,1,0,3,2
35726,22.0,路虎,40.68,9.47,48,武汉,0,0,1,0,30,1,1,1,0,3,0
35727,21.0,丰田,32.0,6.85,53,广州,0,0,1,1,30,1,0,0,0,2,4
35728,22.0,宝马,54.23,14.9,70,南京,0,1,1,0,30,1,1,1,0,2,1
35729,21.0,奥迪,46.41,4.15,49,武汉,0,0,1,0,30,0,0,1,0,3,0
35730,22.0,别克,25.28,5.09,19,广州,0,0,1,0,30,1,0,1,0,3,0
35731,21.0,小鹏,32.84,2.9,18,宁波,0,0,1,0,30,1,1,1,0,3,0
35732,21.0,沃尔沃,34.6,1.77,13,昆明,0,0,1,0,30,1,0,1,1,3,0
35733,21.0,特斯拉,30.43,3.8,25,北京,0,0,1,0,30,1,0,1,0,3,2
35734,21.0,宝马,114.52,19.52,129,北京,0,1,1,1,30,1,0,0,0,1,14
35735,22.0,小鹏,28.46,3.9,15,郑州,0,0,1,0,30,1,0,1,0,3,0
35736,21.0,奔驰,38.08,7.85,47,苏州,0,0,1,0,30,1,1,1,0,3,1
35737,21.0,大众,40.04,9.87,58,惠州,0,0,1,0,30,0,0,1,0,1,24
35738,21.88,小鹏,32.84,2.86,15,武汉,0,0,1,0,30,1,1,1,0,3,0
35739,22.0,宝马,52.97,5.13,69,成都,0,1,1,1,30,1,0,0,0,3,2
35740,21.0,广汽传祺,23.86,5.69,13,大连,0,0,1,0,30,1,0,1,0,3,0
35741,21.8,奔驰,38.4,7.92,77,成都,0,0,1,0,30,1,1,1,0,3,0
35742,22.0,福特,33.63,3.96,23,苏州,0,0,1,0,30,1,0,1,0,2,4
35743,21.0,奔驰,27.61,2.81,19,贵阳,0,0,1,1,30,1,0,0,0,3,3
35744,21.98,凯迪拉克,35.79,10.91,34,成都,0,0,1,0,30,1,1,1,0,3,2
35745,21.9,奥迪,33.32,4.29,45,承德,0,0,1,0,30,1,1,1,0,3,0
35746,21.0,别克,40.15,19.42,52,北京,0,0,1,2,30,1,1,0,0,1,6
35747,21.0,宝马,29.29,0.44,84,合肥,0,0,1,0,30,0,0,1,1,3,0
35748,21.2,英菲尼迪,77.94,12.69,101,大连,0,1,1,1,30,1,0,0,0,3,2
35749,22.0,奔驰,32.93,2.83,36,北京,0,0,1,0,30,1,0,1,0,3,5
35750,21.0,大众,30.53,7.31,41,广州,0,0,1,0,30,0,0,1,0,3,0
35751,21.3,丰田,23.86,1.42,14,承德,0,0,1,0,30,1,1,1,0,3,0
35752,22.0,奔驰,34.17,6.72,47,昆明,0,0,1,1,30,1,0,0,0,3,0
35753,21.0,奥迪,32.65,2.75,32,温州,0,0,1,0,30,1,1,1,0,3,0
35754,22.0,本田,31.78,4.8,45,廊坊,0,0,1,0,30,1,0,1,0,3,0
35755,21.38,丰田,32.0,2.4,61,广州,0,0,1,0,30,1,0,1,0,3,0
35756,21.0,宝马,37.97,7.73,45,佛山,0,0,1,0,30,1,0,1,0,3,0
35757,22.0,特斯拉,30.43,3.32,19,北京,0,0,1,0,30,1,1,1,0,3,0
35758,21.0,奥迪,271.15,15.52,142,合肥,0,1,1,2,60,1,1,0,0,1,8
35759,21.08,雷克萨斯,43.31,14.82,98,开封,0,0,1,1,60,1,0,0,0,3,2
35760,21.0,奔驰,53.08,13.85,80,贵阳,0,1,1,4,30,0,0,0,0,1,7
35761,21.5,比亚迪,23.23,0.06,48,广州,0,0,1,0,30,1,0,1,1,3,0
35762,21.0,路虎,42.85,7.59,52,温州,0,0,1,0,30,1,1,1,0,3,0
35763,21.0,宝马,53.17,11.94,87,北京,0,1,1,0,30,1,0,1,0,3,0
35764,21.8,宝马,54.23,10.06,67,昆明,0,0,1,2,30,0,0,0,0,1,14
