,y_test,xgb_y_pred,y_test,,,,,,,,,,,
2558,7,7.239040375,7,,,,,,,,,,,
2559,12.98,13.95831776,12.98,,,,,,,,,,,
2560,20,20.29969215,20,,,,,,,,,,,
2561,23,22.98018074,23,,,,,,,,,,,
2562,28,26.05958748,28,,,,,,,,,,,
2563,12,11.92851257,12,,,,,,,,,,,
2564,18.8,20.30240631,18.8,,,,,,,,,,,
2565,38,35.05825806,38,,,,,,,,,,,
2566,21.8,19.79225731,21.8,,,,,,,,,,,
2567,7,6.93902874,7,,,,,,,,,,,
2568,7.88,6.889527798,7.88,,,,,,,,,,,
2569,15.2,17.42789078,15.2,,,,,,,,,,,
2570,22,22.13689804,22,,,,,,,,,,,
2571,11,11.06674862,11,,,,,,,,,,,
2572,25.5,29.95300484,25.5,,,,,,,,,,,
2573,10.8,9.376923561,10.8,,,,,,,,,,,
2574,5.8,4.937602997,5.8,,,,,,,,,,,
2575,3.99,5.58645153,3.99,,,,,,,,,,,
2576,37,37.23134232,37,,,,,,,,,,,
2577,6,6.902020454,6,,,,,,,,,,,
2578,22,21.90486336,22,,,,,,,,,,,
2579,13.9,13.80671597,13.9,,,,,,,,,,,
2580,11,10.96835613,11,,,,,,,,,,,
2581,35.3,35.69676208,35.3,,,,,,,,,,,
2582,6,6.030473232,6,,,,,,,,,,,
2583,25,25.18746567,25,,,,,,,,,,,
2584,11.2,12.24780178,11.2,,,,,,,,,,,
2585,5,5.203013897,5,,,,,,,,,,,
2586,39.7,17.80494499,39.7,,,,,,,,,,,
2587,20.5,20.08885193,20.5,,,,,,,,,,,
2588,14.68,23.51944733,14.68,,,,,,,,,,,
2589,6,6.450027466,6,,,,,,,,,,,
2590,13.8,14.26470089,13.8,,,,,,,,,,,
2591,21,21.19368935,21,,,,,,,,,,,
2592,15,16.24967575,15,,,,,,,,,,,
2593,5.38,8.968485832,5.38,,,,,,,,,,,
2594,14.5,15.62129784,14.5,,,,,,,,,,,
2595,5.48,5.612124443,5.48,,,,,,,,,,,
2596,20.6,18.17238045,20.6,,,,,,,,,,,
2597,11.5,13.47930622,11.5,,,,,,,,,,,
2598,14,14.02448177,14,,,,,,,,,,,
2599,9.8,8.747362137,9.8,,,,,,,,,,,
2600,9.5,9.630720139,9.5,,,,,,,,,,,
2601,3.5,6.773475647,3.5,,,,,,,,,,,
2602,18,17.98069,18,,,,,,,,,,,
2603,2,3.189654589,2,,,,,,,,,,,
2604,13.5,12.83049583,13.5,,,,,,,,,,,
2605,15.5,15.83847809,15.5,,,,,,,,,,,
2606,4.5,5.158777237,4.5,,,,,,,,,,,
2607,5,6.660418987,5,,,,,,,,,,,
2608,14.38,13.69204712,14.38,,,,,,,,,,,
2609,16,17.06576347,16,,,,,,,,,,,
2610,16.8,15.01897907,16.8,,,,,,,,,,,
2611,28,18.02075195,28,,,,,,,,,,,
2612,14,13.9617424,14,,,,,,,,,,,
2613,27.5,27.33548355,27.5,,,,,,,,,,,
2614,8,7.935137272,8,,,,,,,,,,,
2615,16,19.95631599,16,,,,,,,,,,,
2616,22,21.98460579,22,,,,,,,,,,,
2617,2,2.076653242,2,,,,,,,,,,,
2618,22.5,19.71153641,22.5,,,,,,,,,,,
2619,15,14.97044468,15,,,,,,,,,,,
2620,35,34.80680084,35,,,,,,,,,,,
2621,18.8,16.36195946,18.8,,,,,,,,,,,
2622,28,27.27563477,28,,,,,,,,,,,
2623,12.98,13.59488392,12.98,,,,,,,,,,,
2624,18,18.0362606,18,,,,,,,,,,,
2625,5.18,5.892878532,5.18,,,,,,,,,,,
2626,18,18.07230949,18,,,,,,,,,,,
2627,15.58,17.82231712,15.58,,,,,,,,,,,
2628,15,14.80412197,15,,,,,,,,,,,
2629,8.5,10.13598251,8.5,,,,,,,,,,,
2630,1.88,2.95901227,1.88,,,,,,,,,,,
2631,23,22.93801308,23,,,,,,,,,,,
2632,27,26.88365555,27,,,,,,,,,,,
2633,1.6,1.875769734,1.6,,,,,,,,,,,
2634,25.98,23.33590889,25.98,,,,,,,,,,,
2635,23,25.03770447,23,,,,,,,,,,,
2636,19,18.60442734,19,,,,,,,,,,,
2637,33,32.99261093,33,,,,,,,,,,,
2638,14,13.88567638,14,,,,,,,,,,,
2639,20.8,14.70601082,20.8,,,,,,,,,,,
2640,9,8.950845718,9,,,,,,,,,,,
2641,15.8,15.94402409,15.8,,,,,,,,,,,
2642,23,20.3409462,23,,,,,,,,,,,
2643,33,33.23015213,33,,,,,,,,,,,
2644,14.38,12.61856365,14.38,,,,,,,,,,,
2645,15,14.98604393,15,,,,,,,,,,,
2646,1.5,1.849077463,1.5,,,,,,,,,,,
2647,10,10.17540359,10,,,,,,,,,,,
2648,14,13.90151978,14,,,,,,,,,,,
2649,11.38,11.97970867,11.38,,,,,,,,,,,
2650,12.5,14.82390881,12.5,,,,,,,,,,,
2651,2.5,2.3644557,2.5,,,,,,,,,,,
2652,12.98,13.53643036,12.98,,,,,,,,,,,
2653,27,26.86970139,27,,,,,,,,,,,
2654,7.5,8.130436897,7.5,,,,,,,,,,,
2655,6.9,5.727320671,6.9,,,,,,,,,,,
2656,17.5,19.09168434,17.5,,,,,,,,,,,
2657,4.68,4.737790585,4.68,,,,,,,,,,,
2658,7,8.134401321,7,,,,,,,,,,,
2659,23,22.94939232,23,,,,,,,,,,,
2660,15,17.1229248,15,,,,,,,,,,,
2661,4.6,7.663451195,4.6,,,,,,,,,,,
2662,13,12.99586105,13,,,,,,,,,,,
2663,7.9,9.416174889,7.9,,,,,,,,,,,
2664,28,23.12933159,28,,,,,,,,,,,
2665,19,19.01028824,19,,,,,,,,,,,
2666,8.6,8.878050804,8.6,,,,,,,,,,,
2667,10.5,12.11754513,10.5,,,,,,,,,,,
2668,12.38,13.39140797,12.38,,,,,,,,,,,
2669,26.8,24.270504,26.8,,,,,,,,,,,
2670,16.5,17.0445919,16.5,,,,,,,,,,,
2671,12.58,12.83378601,12.58,,,,,,,,,,,
2672,4,4.074489594,4,,,,,,,,,,,
2673,17,16.33326149,17,,,,,,,,,,,
2674,23.5,25.01329994,23.5,,,,,,,,,,,
2675,15.5,17.07530594,15.5,,,,,,,,,,,
2676,9.8,10.18044472,9.8,,,,,,,,,,,
2677,9.38,8.582003593,9.38,,,,,,,,,,,
2678,2,2.00646925,2,,,,,,,,,,,
2679,4.8,5.960431576,4.8,,,,,,,,,,,
2680,21,20.85484886,21,,,,,,,,,,,
2681,11,10.90865898,11,,,,,,,,,,,
2682,18.5,19.20943069,18.5,,,,,,,,,,,
2683,12.5,11.17412663,12.5,,,,,,,,,,,
2684,19.5,19.37534714,19.5,,,,,,,,,,,
2685,36,36.08697128,36,,,,,,,,,,,
2686,8.88,8.323572159,8.88,,,,,,,,,,,
2687,9.5,15.25567341,9.5,,,,,,,,,,,
2688,39,28.61943245,39,,,,,,,,,,,
2689,12,11.02904415,12,,,,,,,,,,,
2690,2.98,3.141639471,2.98,,,,,,,,,,,
2691,22,22.14762878,22,,,,,,,,,,,
2692,8.88,9.265604019,8.88,,,,,,,,,,,
2693,36,35.69053268,36,,,,,,,,,,,
2694,35,32.13968658,35,,,,,,,,,,,
2695,13,12.65010929,13,,,,,,,,,,,
2696,21,21.12218857,21,,,,,,,,,,,
2697,32,31.32585907,32,,,,,,,,,,,
2698,5,4.900732994,5,,,,,,,,,,,
2699,8.6,8.00313282,8.6,,,,,,,,,,,
2700,23.5,22.08005142,23.5,,,,,,,,,,,
2701,11,10.76620388,11,,,,,,,,,,,
2702,5,4.983325958,5,,,,,,,,,,,
2703,23,22.85640526,23,,,,,,,,,,,
2704,22,22.09472466,22,,,,,,,,,,,
2705,38,37.90389633,38,,,,,,,,,,,
2706,8,7.990319729,8,,,,,,,,,,,
2707,6.58,7.03791523,6.58,,,,,,,,,,,
2708,7,6.841012955,7,,,,,,,,,,,
2709,5,5.170390606,5,,,,,,,,,,,
2710,15,14.77344704,15,,,,,,,,,,,
2711,10.2,8.877351761,10.2,,,,,,,,,,,
2712,12,12.15335178,12,,,,,,,,,,,
2713,14.5,17.95124817,14.5,,,,,,,,,,,
2714,15,15.78158379,15,,,,,,,,,,,
2715,12,9.897855759,12,,,,,,,,,,,
2716,17.5,15.5856266,17.5,,,,,,,,,,,
2717,20.5,23.48934364,20.5,,,,,,,,,,,
2718,22.8,19.66284561,22.8,,,,,,,,,,,
2719,4,3.962929964,4,,,,,,,,,,,
2720,19,18.93093109,19,,,,,,,,,,,
2721,21.88,21.99384689,21.88,,,,,,,,,,,
2722,8.1,10.0521965,8.1,,,,,,,,,,,
2723,23.78,25.59296417,23.78,,,,,,,,,,,
2724,20,19.6426487,20,,,,,,,,,,,
2725,14.2,16.41371536,14.2,,,,,,,,,,,
2726,3.3,4.86729908,3.3,,,,,,,,,,,
2727,6.8,7.231749058,6.8,,,,,,,,,,,
2728,13,13.19184399,13,,,,,,,,,,,
2729,13.8,10.32559681,13.8,,,,,,,,,,,
2730,20,18.92536736,20,,,,,,,,,,,
2731,27.5,30.37903595,27.5,,,,,,,,,,,
2732,4.8,5.380337715,4.8,,,,,,,,,,,
2733,25,23.08218002,25,,,,,,,,,,,
2734,24.3,23.75725174,24.3,,,,,,,,,,,
2735,11,10.98565292,11,,,,,,,,,,,
2736,37.88,30.71931076,37.88,,,,,,,,,,,
2737,11.6,10.94636154,11.6,,,,,,,,,,,
2738,9.98,10.35490894,9.98,,,,,,,,,,,
2739,2.5,2.774067879,2.5,,,,,,,,,,,
2740,20,20.12169266,20,,,,,,,,,,,
2741,3.3,3.293067694,3.3,,,,,,,,,,,
2742,9,8.992236137,9,,,,,,,,,,,
2743,10.5,9.34991169,10.5,,,,,,,,,,,
2744,22,22.19442558,22,,,,,,,,,,,
2745,25,26.16282463,25,,,,,,,,,,,
2746,11.2,11.45654011,11.2,,,,,,,,,,,
2747,17,17.05342674,17,,,,,,,,,,,
2748,11.5,12.03108501,11.5,,,,,,,,,,,
2749,4.5,3.263034105,4.5,,,,,,,,,,,
2750,2,2.014012337,2,,,,,,,,,,,
2751,17.5,15.05567837,17.5,,,,,,,,,,,
2752,1.2,2.582188129,1.2,,,,,,,,,,,
2753,22.5,18.81415749,22.5,,,,,,,,,,,
2754,26,25.91122437,26,,,,,,,,,,,
2755,6.78,6.693948269,6.78,,,,,,,,,,,
2756,12.4,12.60954762,12.4,,,,,,,,,,,
2757,16.8,17.97776604,16.8,,,,,,,,,,,
2758,13.8,14.89131832,13.8,,,,,,,,,,,
2759,11.2,14.55021858,11.2,,,,,,,,,,,
2760,2,1.918492556,2,,,,,,,,,,,
2761,26.8,23.44365311,26.8,,,,,,,,,,,
2762,23,22.86787987,23,,,,,,,,,,,
2763,1.4,1.314591646,1.4,,,,,,,,,,,
2764,3,2.944924355,3,,,,,,,,,,,
2765,6.08,8.633357048,6.08,,,,,,,,,,,
2766,19,18.99562645,19,,,,,,,,,,,
2767,4.8,6.640553474,4.8,,,,,,,,,,,
2768,9.2,8.999049187,9.2,,,,,,,,,,,
2769,10,10.45909882,10,,,,,,,,,,,
2770,6.48,6.351307392,6.48,,,,,,,,,,,
2771,15.1,12.20769978,15.1,,,,,,,,,,,
2772,8.88,13.79802036,8.88,,,,,,,,,,,
2773,17,16.99046516,17,,,,,,,,,,,
2774,32.5,34.44374847,32.5,,,,,,,,,,,
2775,3.4,3.732589722,3.4,,,,,,,,,,,
2776,4.8,7.26377964,4.8,,,,,,,,,,,
2777,34.2,31.71789169,34.2,,,,,,,,,,,
2778,3.5,4.307223797,3.5,,,,,,,,,,,
2779,24,24.17594719,24,,,,,,,,,,,
2780,18,14.07240009,18,,,,,,,,,,,
2781,26,26.08747673,26,,,,,,,,,,,
2782,28,31.92342758,28,,,,,,,,,,,
2783,11,10.82312489,11,,,,,,,,,,,
2784,25,27.62701225,25,,,,,,,,,,,
2785,19,19.06272888,19,,,,,,,,,,,
2786,11.88,11.35801697,11.88,,,,,,,,,,,
2787,23,23.1190567,23,,,,,,,,,,,
2788,3.48,2.649589539,3.48,,,,,,,,,,,
2789,5,4.818476677,5,,,,,,,,,,,
2790,25.6,25.30818748,25.6,,,,,,,,,,,
2791,7,6.981479645,7,,,,,,,,,,,
2792,6,6.011853695,6,,,,,,,,,,,
2793,15,13.86734486,15,,,,,,,,,,,
2794,15,15.15441608,15,,,,,,,,,,,
2795,5.58,5.257643223,5.58,,,,,,,,,,,
2796,14.8,17.2853756,14.8,,,,,,,,,,,
2797,12,14.39215279,12,,,,,,,,,,,
2798,24,28.01079559,24,,,,,,,,,,,
2799,25,27.27993202,25,,,,,,,,,,,
2800,7.98,8.547319412,7.98,,,,,,,,,,,
2801,11.8,9.026115417,11.8,,,,,,,,,,,
2802,16.8,17.09147453,16.8,,,,,,,,,,,
2803,15.68,18.13352585,15.68,,,,,,,,,,,
2804,3.6,4.794512749,3.6,,,,,,,,,,,
2805,20.8,21.78281403,20.8,,,,,,,,,,,
2806,12,12.03686428,12,,,,,,,,,,,
2807,20,19.71948051,20,,,,,,,,,,,
2808,2,2.387833595,2,,,,,,,,,,,
2809,15.58,17.15280151,15.58,,,,,,,,,,,
2810,13,13.013834,13,,,,,,,,,,,
2811,20.18,17.94023514,20.18,,,,,,,,,,,
2812,32.8,34.71430588,32.8,,,,,,,,,,,
2813,7.98,12.87066841,7.98,,,,,,,,,,,
2814,13,12.10350037,13,,,,,,,,,,,
2815,14.28,14.60612869,14.28,,,,,,,,,,,
2816,8.5,8.902228355,8.5,,,,,,,,,,,
2817,13.68,14.39205647,13.68,,,,,,,,,,,
2818,3.6,4.921143055,3.6,,,,,,,,,,,
2819,2.8,3.337056875,2.8,,,,,,,,,,,
2820,12,14.02392006,12,,,,,,,,,,,
2821,7,7.035604477,7,,,,,,,,,,,
2822,14.6,16.2118721,14.6,,,,,,,,,,,
2823,7.68,8.445390701,7.68,,,,,,,,,,,
2824,17.5,19.08445549,17.5,,,,,,,,,,,
2825,23.28,21.53966141,23.28,,,,,,,,,,,
2826,4.5,4.000391483,4.5,,,,,,,,,,,
2827,2.68,3.190831423,2.68,,,,,,,,,,,
2828,20,20.11192322,20,,,,,,,,,,,
2829,11.98,8.852595329,11.98,,,,,,,,,,,
2830,15.28,17.69966316,15.28,,,,,,,,,,,
2831,12.6,12.2703886,12.6,,,,,,,,,,,
2832,34,33.95742798,34,,,,,,,,,,,
2833,23.2,21.35895538,23.2,,,,,,,,,,,
2834,22.8,26.03922844,22.8,,,,,,,,,,,
2835,11,12.0970726,11,,,,,,,,,,,
2836,10.5,8.467493057,10.5,,,,,,,,,,,
2837,26,25.45620346,26,,,,,,,,,,,
2838,39,32.22221375,39,,,,,,,,,,,
2839,24.6,24.61948204,24.6,,,,,,,,,,,
2840,1.2,1.38931489,1.2,,,,,,,,,,,
2841,37.5,34.26003647,37.5,,,,,,,,,,,
2842,15.2,12.35992622,15.2,,,,,,,,,,,
2843,9.5,8.033553123,9.5,,,,,,,,,,,
2844,20.3,22.1255188,20.3,,,,,,,,,,,
2845,26.58,22.45140648,26.58,,,,,,,,,,,
2846,18,18.1226635,18,,,,,,,,,,,
2847,12.5,11.64934826,12.5,,,,,,,,,,,
2848,14,14.10036755,14,,,,,,,,,,,
2849,20.5,22.28144455,20.5,,,,,,,,,,,
2850,3.98,3.690771103,3.98,,,,,,,,,,,
2851,16.35,16.64231491,16.35,,,,,,,,,,,
2852,15,15.04214573,15,,,,,,,,,,,
2853,9,7.226430416,9,,,,,,,,,,,
2854,8,8.254714012,8,,,,,,,,,,,
2855,11.98,11.74098969,11.98,,,,,,,,,,,
2856,22,22.15371323,22,,,,,,,,,,,
2857,24.8,21.8719635,24.8,,,,,,,,,,,
2858,9.86,10.10560989,9.86,,,,,,,,,,,
2859,17.8,17.50318718,17.8,,,,,,,,,,,
2860,33.3,34.35240555,33.3,,,,,,,,,,,
2861,25,25.10273552,25,,,,,,,,,,,
2862,7.28,7.442237377,7.28,,,,,,,,,,,
2863,12,11.90866089,12,,,,,,,,,,,
2864,2,1.916108251,2,,,,,,,,,,,
2865,14.5,16.65414619,14.5,,,,,,,,,,,
2866,34,34.1283226,34,,,,,,,,,,,
2867,21,21.0888176,21,,,,,,,,,,,
2868,15,15.2886734,15,,,,,,,,,,,
2869,9.38,10.56112957,9.38,,,,,,,,,,,
2870,19,19.27573013,19,,,,,,,,,,,
2871,7,10.48202324,7,,,,,,,,,,,
2872,11,8.808734894,11,,,,,,,,,,,
2873,14.8,17.61920166,14.8,,,,,,,,,,,
2874,16,14.38174057,16,,,,,,,,,,,
2875,16.8,17.26339531,16.8,,,,,,,,,,,
2876,20.5,21.72386551,20.5,,,,,,,,,,,
2877,17,18.02498245,17,,,,,,,,,,,
2878,13.5,19.47246552,13.5,,,,,,,,,,,
2879,9.99,7.975997925,9.99,,,,,,,,,,,
2880,17.18,15.43197823,17.18,,,,,,,,,,,
2881,25,24.97754288,25,,,,,,,,,,,
2882,16,16.73649979,16,,,,,,,,,,,
2883,6.5,9.53441143,6.5,,,,,,,,,,,
2884,1.8,1.485800266,1.8,,,,,,,,,,,
2885,19.6,17.71954727,19.6,,,,,,,,,,,
2886,2,2.050607204,2,,,,,,,,,,,
2887,11.6,11.97122765,11.6,,,,,,,,,,,
2888,31,31.31214333,31,,,,,,,,,,,
2889,18.5,18.28688431,18.5,,,,,,,,,,,
2890,12.2,13.4571867,12.2,,,,,,,,,,,
2891,24,24.03790855,24,,,,,,,,,,,
2892,23.8,21.97830009,23.8,,,,,,,,,,,
2893,28,28.29784012,28,,,,,,,,,,,
2894,17.5,18.64260864,17.5,,,,,,,,,,,
2895,21,21.22233772,21,,,,,,,,,,,
2896,9.38,9.829423904,9.38,,,,,,,,,,,
2897,1,1.105822682,1,,,,,,,,,,,
2898,24,23.77362061,24,,,,,,,,,,,
2899,37,32.73078918,37,,,,,,,,,,,
2900,19.8,17.87667465,19.8,,,,,,,,,,,
2901,9,8.02132988,9,,,,,,,,,,,
2902,17.5,18.27161789,17.5,,,,,,,,,,,
2903,8.5,9.514164925,8.5,,,,,,,,,,,
2904,22.2,22.57598877,22.2,,,,,,,,,,,
2905,15.6,16.44010353,15.6,,,,,,,,,,,
2906,6.58,6.134958744,6.58,,,,,,,,,,,
2907,23,22.50579643,23,,,,,,,,,,,
2908,6,5.928953648,6,,,,,,,,,,,
2909,26,26.13354874,26,,,,,,,,,,,
2910,35,34.65702438,35,,,,,,,,,,,
2911,39,39.2301178,39,,,,,,,,,,,
2912,8,7.955780506,8,,,,,,,,,,,
2913,8,6.504322529,8,,,,,,,,,,,
2914,3.28,2.946452618,3.28,,,,,,,,,,,
2915,3.8,4.940651417,3.8,,,,,,,,,,,
2916,15.5,14.47570229,15.5,,,,,,,,,,,
2917,17.5,14.45099545,17.5,,,,,,,,,,,
2918,26,24.35863495,26,,,,,,,,,,,
2919,15,15.05655098,15,,,,,,,,,,,
2920,6.68,9.041829109,6.68,,,,,,,,,,,
2921,18.5,18.2900219,18.5,,,,,,,,,,,
2922,9,8.89844799,9,,,,,,,,,,,
2923,37,37.25518036,37,,,,,,,,,,,
2924,17,17.1037426,17,,,,,,,,,,,
2925,16.6,14.6012373,16.6,,,,,,,,,,,
2926,3,3.052754879,3,,,,,,,,,,,
2927,11.5,13.64758015,11.5,,,,,,,,,,,
2928,2.9,2.588196993,2.9,,,,,,,,,,,
2929,12.68,14.62958336,12.68,,,,,,,,,,,
2930,9.98,9.31518364,9.98,,,,,,,,,,,
2931,26,25.74214745,26,,,,,,,,,,,
2932,12,9.823926926,12,,,,,,,,,,,
2933,35,33.70782471,35,,,,,,,,,,,
2934,11.8,12.04220867,11.8,,,,,,,,,,,
2935,1.4,1.425120115,1.4,,,,,,,,,,,
2936,11,10.11536217,11,,,,,,,,,,,
2937,24.8,26.41652298,24.8,,,,,,,,,,,
2938,4.98,6.361952782,4.98,,,,,,,,,,,
2939,14.5,13.13837528,14.5,,,,,,,,,,,
2940,7.98,8.592551231,7.98,,,,,,,,,,,
2941,21.58,22.19390297,21.58,,,,,,,,,,,
2942,19.8,19.80030441,19.8,,,,,,,,,,,
2943,6,6.006868839,6,,,,,,,,,,,
2944,22,26.6753006,22,,,,,,,,,,,
2945,7.2,7.407876492,7.2,,,,,,,,,,,
2946,20.18,18.8116951,20.18,,,,,,,,,,,
2947,17.58,16.0437851,17.58,,,,,,,,,,,
2948,16,20.15709877,16,,,,,,,,,,,
2949,23,23.02655792,23,,,,,,,,,,,
2950,21.8,21.18638992,21.8,,,,,,,,,,,
2951,27.8,24.81399536,27.8,,,,,,,,,,,
2952,20,21.63985443,20,,,,,,,,,,,
2953,35,35.0656929,35,,,,,,,,,,,
2954,3,2.988801956,3,,,,,,,,,,,
2955,7,9.061897278,7,,,,,,,,,,,
2956,39.5,25.81588173,39.5,,,,,,,,,,,
2957,16,16.12960052,16,,,,,,,,,,,
2958,7.7,7.702417374,7.7,,,,,,,,,,,
2959,26.28,27.6129303,26.28,,,,,,,,,,,
2960,16,18.51607513,16,,,,,,,,,,,
2961,15,14.92461872,15,,,,,,,,,,,
2962,14.18,14.35089111,14.18,,,,,,,,,,,
2963,23,23.59615707,23,,,,,,,,,,,
2964,6.68,7.856592655,6.68,,,,,,,,,,,
2965,7.5,7.524289131,7.5,,,,,,,,,,,
2966,37.8,37.57003403,37.8,,,,,,,,,,,
2967,28,23.59385681,28,,,,,,,,,,,
2968,11.5,7.815236568,11.5,,,,,,,,,,,
2969,4,3.246279716,4,,,,,,,,,,,
2970,13.2,15.46520901,13.2,,,,,,,,,,,
2971,6.98,6.003315926,6.98,,,,,,,,,,,
2972,5.4,5.381440639,5.4,,,,,,,,,,,
2973,11,11.1946125,11,,,,,,,,,,,
2974,18,18.14431953,18,,,,,,,,,,,
2975,11,10.99648476,11,,,,,,,,,,,
2976,8.8,6.917068005,8.8,,,,,,,,,,,
2977,4.88,6.129051685,4.88,,,,,,,,,,,
2978,2.4,2.162705183,2.4,,,,,,,,,,,
2979,26.5,24.79413223,26.5,,,,,,,,,,,
2980,18,18.00676537,18,,,,,,,,,,,
2981,16.5,14.27948189,16.5,,,,,,,,,,,
2982,13.4,11.92232704,13.4,,,,,,,,,,,
2983,13.28,17.33694649,13.28,,,,,,,,,,,
2984,27.5,25.17867279,27.5,,,,,,,,,,,
2985,9,9.226967812,9,,,,,,,,,,,
2986,26,25.94579887,26,,,,,,,,,,,
2987,25,24.79627228,25,,,,,,,,,,,
2988,9.38,8.900777817,9.38,,,,,,,,,,,
2989,26.8,25.56507874,26.8,,,,,,,,,,,
2990,1.7,2.370291233,1.7,,,,,,,,,,,
2991,19.98,17.80809212,19.98,,,,,,,,,,,
2992,18,17.86608124,18,,,,,,,,,,,
2993,2.9,3.04390049,2.9,,,,,,,,,,,
2994,20.8,20.92831612,20.8,,,,,,,,,,,
2995,9.9,9.168428421,9.9,,,,,,,,,,,
2996,19.5,19.16039276,19.5,,,,,,,,,,,
2997,11.9,13.3423872,11.9,,,,,,,,,,,
2998,22.8,23.11990547,22.8,,,,,,,,,,,
2999,20.98,18.61240196,20.98,,,,,,,,,,,
3000,4,3.721293449,4,,,,,,,,,,,
3001,31,30.81991386,31,,,,,,,,,,,
3002,5.85,6.565917492,5.85,,,,,,,,,,,
3003,10.5,12.87629223,10.5,,,,,,,,,,,
3004,13.18,12.20393944,13.18,,,,,,,,,,,
3005,15.5,17.60272598,15.5,,,,,,,,,,,
3006,2.5,2.307049274,2.5,,,,,,,,,,,
3007,23.2,22.58986282,23.2,,,,,,,,,,,
3008,29,29.04432106,29,,,,,,,,,,,
3009,38,27.65867615,38,,,,,,,,,,,
3010,5,5.055037975,5,,,,,,,,,,,
3011,15.5,14.79692554,15.5,,,,,,,,,,,
3012,35,34.56052017,35,,,,,,,,,,,
3013,16,16.63051605,16,,,,,,,,,,,
3014,13.5,15.02620316,13.5,,,,,,,,,,,
3015,14.7,14.30064678,14.7,,,,,,,,,,,
3016,9.98,11.28892231,9.98,,,,,,,,,,,
3017,3,2.989035368,3,,,,,,,,,,,
3018,13,11.69003582,13,,,,,,,,,,,
3019,17,16.87645912,17,,,,,,,,,,,
3020,18,18.14822006,18,,,,,,,,,,,
3021,16,15.97585392,16,,,,,,,,,,,
3022,19.99,19.54389954,19.99,,,,,,,,,,,
3023,27.8,26.48587036,27.8,,,,,,,,,,,
3024,38.5,37.16647339,38.5,,,,,,,,,,,
3025,8.3,7.185441494,8.3,,,,,,,,,,,
3026,36,36.05662918,36,,,,,,,,,,,
3027,10.4,11.1056509,10.4,,,,,,,,,,,
3028,13.2,14.39853668,13.2,,,,,,,,,,,
3029,26.5,20.72068405,26.5,,,,,,,,,,,
3030,3.78,4.620098114,3.78,,,,,,,,,,,
3031,35,34.75012207,35,,,,,,,,,,,
3032,25,24.97226524,25,,,,,,,,,,,
3033,6,6.136103153,6,,,,,,,,,,,
3034,2.2,1.808631301,2.2,,,,,,,,,,,
3035,13.6,12.32302094,13.6,,,,,,,,,,,
3036,36.5,30.7954216,36.5,,,,,,,,,,,
3037,19.5,20.41427803,19.5,,,,,,,,,,,
3038,27,26.72638893,27,,,,,,,,,,,
3039,36.5,30.67877388,36.5,,,,,,,,,,,
3040,21.99,21.87512589,21.99,,,,,,,,,,,
3041,25.6,25.1587677,25.6,,,,,,,,,,,
3042,2.8,2.090440989,2.8,,,,,,,,,,,
3043,16,15.905797,16,,,,,,,,,,,
3044,19.69,19.56795883,19.69,,,,,,,,,,,
3045,16,16.01828194,16,,,,,,,,,,,
3046,26,27.95785332,26,,,,,,,,,,,
3047,19.2,20.65836716,19.2,,,,,,,,,,,
3048,16.5,18.9618721,16.5,,,,,,,,,,,
3049,20,16.8408165,20,,,,,,,,,,,
3050,9,9.020609856,9,,,,,,,,,,,
3051,19.28,23.04631233,19.28,,,,,,,,,,,
3052,21,16.13237572,21,,,,,,,,,,,
3053,14,13.92691135,14,,,,,,,,,,,
3054,34.7,33.0976944,34.7,,,,,,,,,,,
3055,1.68,2.998237371,1.68,,,,,,,,,,,
3056,2.5,3.408891916,2.5,,,,,,,,,,,
3057,20,19.97636032,20,,,,,,,,,,,
3058,16,15.8610239,16,,,,,,,,,,,
3059,4.5,3.045342922,4.5,,,,,,,,,,,
3060,11.8,10.1137228,11.8,,,,,,,,,,,
3061,20.58,20.65852737,20.58,,,,,,,,,,,
3062,2.5,2.596194983,2.5,,,,,,,,,,,
3063,19,18.91690445,19,,,,,,,,,,,
3064,15,15.25607586,15,,,,,,,,,,,
3065,26,25.95652962,26,,,,,,,,,,,
3066,21,20.63270378,21,,,,,,,,,,,
3067,14,13.83668041,14,,,,,,,,,,,
3068,38,33.67589951,38,,,,,,,,,,,
3069,10.3,11.38003159,10.3,,,,,,,,,,,
3070,20,25.06500053,20,,,,,,,,,,,
3071,20,19.98259163,20,,,,,,,,,,,
3072,11,10.92308235,11,,,,,,,,,,,
3073,13,12.90904045,13,,,,,,,,,,,
3074,9.53,9.860652924,9.53,,,,,,,,,,,
3075,10,10.03197384,10,,,,,,,,,,,
3076,19.5,15.28297806,19.5,,,,,,,,,,,
3077,13.5,17.22881699,13.5,,,,,,,,,,,
3078,13,13.13263798,13,,,,,,,,,,,
3079,1.4,1.554971814,1.4,,,,,,,,,,,
3080,3.98,5.310070515,3.98,,,,,,,,,,,
3081,11.8,9.096331596,11.8,,,,,,,,,,,
3082,24.8,23.75490952,24.8,,,,,,,,,,,
3083,11,12.49170685,11,,,,,,,,,,,
3084,1.3,1.588948727,1.3,,,,,,,,,,,
3085,17.8,19.58972359,17.8,,,,,,,,,,,
3086,14,13.78085709,14,,,,,,,,,,,
3087,15,16.42453194,15,,,,,,,,,,,
3088,18.88,23.06354904,18.88,,,,,,,,,,,
3089,5,4.953463078,5,,,,,,,,,,,
3090,31.98,29.72396851,31.98,,,,,,,,,,,
